date_key,channel_id,spend
20251129,5,8.9
20251130,4,252.7
20251130,6,194.64
20251130,2,11.69
20251130,5,19.11
20251201,4,170.95
20251201,6,251.03
20251201,2,28.59
20251201,5,16.12
20251202,4,275.7
20251202,6,220.24
20251202,2,12.76
20251202,5,8.61
20251203,4,212.11
20251203,6,131.66
20251203,2,35.37
20251203,5,11.28
20251204,4,225.06
20251204,6,206.24
20251204,2,40.28
20251204,5,19.31
20251205,4,183.64
20251205,6,203.61
20251205,2,29.36
20251205,5,17.33
20251206,4,166.07
20251206,6,271.43
20251206,2,17.35
20251206,5,17.55
20251207,4,171.48
20251207,6,197.58
20251207,2,23.78
20251207,5,10.12
20251208,4,83.88
20251208,6,219.85
20251208,2,21.5
20251208,5,15.52
20251209,4,319.01
20251209,6,208.07
20251209,2,6.89
20251209,5,10.41
20251210,4,118.73
20251210,6,142.48
20251210,2,23.31
20251210,5,24.58
20251211,4,275.36
20251211,6,196.04
20251211,2,27.77
20251211,5,16.78
20251212,4,123.62
20251212,6,116.58
20251212,2,27.85
20251212,5,15.02
20251213,4,236.62
20251213,6,252.24
20251213,2,20.67
20251213,5,13.61
20251214,4,233.57
20251214,6,103.41
20251214,2,15.79
20251214,5,20.11
20251215,4,203.82
20251215,6,157.94
20251215,2,26.51
20251215,5,8.74
20251216,4,203.13
20251216,6,154.14
20251216,2,27.3
20251216,5,7.09
20251217,4,175.94
20251217,6,159.28
20251217,2,21.97
20251217,5,18.94
20251218,4,176.7
20251218,6,318.4
20251218,2,29.67
20251218,5,13.18
20251219,4,253.25
20251219,6,212.69
20251219,2,23.06
20251219,5,19.32
20251220,4,166.33
20251220,6,206.38
20251220,2,24.34
20251220,5,16.09
20251221,4,232.58
20251221,6,180.81
20251221,2,37.35
20251221,5,12.81
20251222,4,176.57
20251222,6,176.02
20251222,2,33.15
20251222,5,15.14
20251223,4,216.07
20251223,6,154.99
20251223,2,21.96
20251223,5,19.01
20251224,4,216.57
20251224,6,191.46
20251224,2,20.64
20251224,5,17.91
20251225,4,287.27
20251225,6,138.26
20251225,2,19.36
20251225,5,11.83
20251226,4,276.96
20251226,6,136.76
20251226,2,22.85
20251226,5,11.31
20251227,4,313.05
20251227,6,156.08
20251227,2,35.4
20251227,5,14.9
20251228,4,192.86
20251228,6,215.95
20251228,2,24.75
20251228,5,20.29
20251229,4,208.09
20251229,6,159.67
20251229,2,22.15
20251229,5,19.66
20251230,4,233.8
20251230,6,146.81
20251230,2,16.03
20251230,5,15.79
20251231,4,168.4
20251231,6,100.44
20251231,2,31.8
20251231,5,10.38
