order_item_id,order_id,customer_id,product_id,date_key,channel_id,quantity,unit_price,discount,line_revenue,order_status,payment_method
17282,10293,565,58,20250202,3,1,48.53,0.0,48.53,completed,credit_card
17283,10294,6661,118,20250323,4,2,23.04,0.1,41.47,completed,paypal
17284,10295,3252,44,20250811,5,3,50.68,0.1,136.84,completed,debit_card
17285,10296,693,158,20240910,3,2,98.85,0.0,197.7,completed,bank_transfer
17286,10296,693,64,20240910,3,1,22.69,0.0,22.69,completed,bank_transfer
17287,10297,5646,22,20240520,3,3,52.41,0.0,157.23,completed,paypal
17288,10298,2999,32,20250423,4,1,347.91,0.0,347.91,returned,credit_card
17289,10299,3125,30,20241115,3,1,51.23,0.0,51.23,returned,debit_card
17290,10300,4428,144,20250123,3,4,75.03,0.1,270.11,completed,credit_card
17291,10301,6623,68,20250626,5,3,156.49,0.0,469.47,completed,bank_transfer
17292,10302,2596,31,20250903,1,3,37.48,0.0,112.44,completed,credit_card
17293,10303,786,35,20250706,6,1,135.15,0.0,135.15,completed,paypal
17294,10303,786,52,20250706,6,2,45.49,0.0,90.98,completed,paypal
17295,10304,3917,157,20250415,5,3,346.28,0.1,934.96,completed,bank_transfer
17296,10305,539,137,20250830,3,1,32.66,0.0,32.66,cancelled,credit_card
17297,10305,539,128,20250830,3,1,39.84,0.0,39.84,cancelled,credit_card
17298,10305,539,68,20250830,3,2,160.79,0.0,321.58,cancelled,credit_card
17299,10306,6453,58,20250708,4,1,50.09,0.0,50.09,cancelled,paypal
17300,10307,8853,55,20250408,3,3,163.85,0.0,491.55,completed,bank_transfer
17301,10308,6105,133,20250719,3,1,24.98,0.0,24.98,completed,credit_card
17302,10309,2588,13,20251113,5,1,80.32,0.0,80.32,completed,bank_transfer
17303,10310,1720,6,20250113,3,1,53.4,0.1,48.06,cancelled,debit_card
17304,10310,1720,82,20250113,3,1,91.83,0.0,91.83,cancelled,debit_card
17305,10311,2191,10,20241229,1,3,104.72,0.0,314.16,completed,debit_card
17306,10311,2191,113,20241229,1,1,70.16,0.0,70.16,completed,debit_card
17307,10312,2083,75,20250914,3,1,6.23,0.0,6.23,completed,credit_card
17308,10313,2907,118,20251205,3,1,22.57,0.0,22.57,completed,debit_card
17309,10313,2907,60,20251205,3,1,153.97,0.1,138.57,completed,debit_card
17310,10313,2907,66,20251205,3,1,219.41,0.15,186.5,completed,debit_card
17311,10314,955,149,20240330,6,1,105.17,0.05,99.91,completed,credit_card
17312,10314,955,37,20240330,6,1,78.26,0.05,74.35,completed,credit_card
17313,10314,955,16,20240330,6,2,39.7,0.0,79.4,completed,credit_card
17314,10315,8283,22,20251121,5,1,54.21,0.15,46.08,completed,credit_card
17315,10315,8283,148,20251121,5,2,20.23,0.0,40.46,completed,credit_card
17316,10315,8283,127,20251121,5,1,26.66,0.05,25.33,completed,credit_card
17317,10316,8189,61,20241202,1,2,42.4,0.1,76.32,completed,credit_card
17318,10316,8189,153,20241202,1,3,35.32,0.1,95.36,completed,credit_card
17319,10317,5670,159,20250904,3,2,22.28,0.15,37.88,cancelled,bank_transfer
17320,10318,601,128,20251109,3,3,39.07,0.0,117.21,completed,bank_transfer
17321,10318,601,94,20251109,3,2,48.34,0.05,91.85,completed,bank_transfer
17322,10319,7455,31,20251214,6,1,38.41,0.0,38.41,returned,debit_card
17323,10320,601,79,20240311,3,4,71.81,0.1,258.52,completed,bank_transfer
17324,10320,601,154,20240311,3,1,81.5,0.0,81.5,completed,bank_transfer
17325,10320,601,40,20240311,3,1,75.76,0.0,75.76,completed,bank_transfer
17326,10321,1040,152,20250522,5,1,89.99,0.0,89.99,completed,credit_card
17327,10321,1040,141,20250522,5,1,78.12,0.15,66.4,completed,credit_card
17328,10322,3014,65,20250109,5,2,135.79,0.1,244.42,completed,bank_transfer
17329,10323,3984,145,20241117,2,1,83.44,0.0,83.44,completed,credit_card
17330,10323,3984,130,20241117,2,4,40.58,0.0,162.32,completed,credit_card
17331,10324,3263,160,20240419,2,4,115.4,0.0,461.6,completed,debit_card
17332,10324,3263,45,20240419,2,1,17.61,0.1,15.85,completed,debit_card
17333,10325,1568,110,20250428,6,1,60.38,0.1,54.34,completed,debit_card
17334,10326,1101,18,20250225,4,4,87.69,0.15,298.15,completed,paypal
17335,10327,7944,119,20240503,4,2,181.36,0.0,362.72,completed,paypal
17336,10327,7944,157,20240503,4,1,342.33,0.05,325.21,completed,paypal
17337,10327,7944,69,20240503,4,1,89.31,0.1,80.38,completed,paypal
17338,10328,3348,92,20250106,2,2,151.74,0.15,257.96,completed,credit_card
17339,10329,2060,50,20250828,5,5,13.25,0.1,59.62,cancelled,debit_card
17340,10330,4497,144,20250916,3,1,77.39,0.0,77.39,completed,credit_card
17341,10331,367,89,20251126,1,2,41.3,0.1,74.34,completed,paypal
17342,10331,367,131,20251126,1,2,16.19,0.0,32.38,completed,paypal
17343,10331,367,157,20251126,1,3,346.95,0.1,936.76,completed,paypal
17344,10332,5535,43,20241227,6,3,58.02,0.0,174.06,completed,bank_transfer
17345,10332,5535,42,20241227,6,4,74.01,0.15,251.63,completed,bank_transfer
17346,10332,5535,23,20241227,6,1,69.68,0.15,59.23,completed,bank_transfer
17347,10333,2333,53,20251214,2,2,36.12,0.0,72.24,completed,credit_card
17348,10334,5517,28,20251011,3,2,93.23,0.05,177.14,completed,debit_card
17349,10335,5665,57,20241027,1,1,30.19,0.0,30.19,completed,debit_card
17350,10335,5665,10,20241027,1,1,103.32,0.0,103.32,completed,debit_card
17351,10335,5665,76,20241027,1,2,137.44,0.05,261.14,completed,debit_card
17352,10336,7492,3,20240626,4,1,113.74,0.1,102.37,completed,paypal
17353,10337,2166,94,20250116,5,4,47.43,0.0,189.72,completed,paypal
17354,10337,2166,150,20250116,5,2,85.82,0.0,171.64,completed,paypal
17355,10338,4280,21,20241223,6,2,248.75,0.15,422.88,completed,credit_card
17356,10339,8872,57,20250507,4,1,30.17,0.1,27.15,completed,bank_transfer
17357,10339,8872,124,20250507,4,2,18.81,0.0,37.62,completed,bank_transfer
17358,10339,8872,90,20250507,4,2,101.75,0.0,203.5,completed,bank_transfer
17359,10339,8872,62,20250507,4,2,55.73,0.0,111.46,completed,bank_transfer
17360,10340,6721,103,20251205,6,4,48.14,0.0,192.56,completed,bank_transfer
17361,10341,8997,61,20250905,3,1,42.02,0.15,35.72,completed,debit_card
17362,10342,8582,154,20250321,4,2,79.96,0.1,143.93,completed,bank_transfer
17363,10343,5632,15,20240305,6,1,14.01,0.1,12.61,returned,debit_card
17364,10343,5632,154,20240305,6,1,78.65,0.1,70.79,returned,debit_card
17365,10344,2484,29,20251107,3,2,37.11,0.0,74.22,completed,credit_card
17366,10345,6993,154,20240511,4,1,80.85,0.0,80.85,completed,paypal
17367,10345,6993,55,20240511,4,1,161.03,0.15,136.88,completed,paypal
17368,10345,6993,157,20240511,4,1,352.63,0.05,335.0,completed,paypal
17369,10346,6461,76,20251221,2,2,139.4,0.0,278.8,completed,credit_card
17370,10346,6461,95,20251221,2,1,45.5,0.1,40.95,completed,credit_card
17371,10347,5417,51,20240516,3,3,86.28,0.0,258.84,completed,paypal
17372,10348,6458,107,20251216,5,5,358.57,0.0,1792.85,completed,credit_card
17373,10348,6458,31,20251216,5,1,38.56,0.05,36.63,completed,credit_card
17374,10349,5660,100,20240420,5,2,51.62,0.1,92.92,completed,bank_transfer
17375,10350,4810,152,20240903,3,4,87.88,0.1,316.37,completed,debit_card
17376,10350,4810,5,20240903,3,1,53.95,0.05,51.25,completed,debit_card
17377,10351,3831,125,20240303,3,1,110.12,0.0,110.12,completed,bank_transfer
17378,10351,3831,103,20240303,3,1,48.88,0.0,48.88,completed,bank_transfer
17379,10351,3831,140,20240303,3,1,21.03,0.0,21.03,completed,bank_transfer
17380,10352,434,30,20250806,5,1,49.2,0.0,49.2,completed,paypal
17381,10352,434,159,20250806,5,2,22.26,0.0,44.52,completed,paypal
17382,10353,8008,29,20251103,2,1,38.23,0.05,36.32,cancelled,debit_card
17383,10354,8007,106,20250115,4,1,95.59,0.0,95.59,completed,paypal
17384,10354,8007,142,20250115,4,2,209.34,0.05,397.75,completed,paypal
17385,10355,5469,134,20250512,4,1,97.98,0.15,83.28,completed,credit_card
17386,10356,-1,159,20250517,2,3,22.64,0.0,67.92,completed,debit_card
17387,10356,-1,107,20250517,2,1,346.89,0.0,346.89,completed,debit_card
17388,10357,284,13,20250614,6,1,81.8,0.1,73.62,completed,paypal
17389,10357,284,71,20250614,6,3,88.27,0.0,264.81,completed,paypal
17390,10358,12,115,20251101,2,1,53.35,0.15,45.35,completed,paypal
17391,10358,12,136,20251101,2,1,257.29,0.15,218.7,completed,paypal
17392,10358,12,102,20251101,2,3,43.78,0.0,131.34,completed,paypal
17393,10358,12,142,20251101,2,1,213.96,0.15,181.87,completed,paypal
17394,10359,713,39,20241028,3,1,19.2,0.05,18.24,cancelled,credit_card
17395,10360,3318,110,20241130,2,2,61.97,0.0,123.94,completed,paypal
17396,10360,3318,59,20241130,2,1,88.1,0.0,88.1,completed,paypal
17397,10361,1786,156,20251126,4,1,34.85,0.0,34.85,completed,credit_card
17398,10362,2496,30,20251124,1,1,50.67,0.0,50.67,cancelled,bank_transfer
17399,10363,6476,44,20251223,4,1,49.46,0.0,49.46,completed,credit_card
17400,10364,8853,85,20251125,3,1,31.88,0.1,28.69,completed,bank_transfer
17401,10364,8853,111,20251125,3,3,11.47,0.15,29.25,completed,bank_transfer
17402,10364,8853,23,20251125,3,1,70.7,0.05,67.17,completed,bank_transfer
17403,10365,1955,135,20240525,5,4,29.01,0.0,116.04,completed,paypal
17404,10365,1955,125,20240525,5,1,107.45,0.05,102.08,completed,paypal
17405,10366,4303,5,20251020,2,2,52.84,0.0,105.68,completed,debit_card
17406,10366,4303,13,20251020,2,5,79.76,0.05,378.86,completed,debit_card
17407,10367,-1,140,20241227,1,1,21.44,0.0,21.44,completed,paypal
17408,10368,8603,20,20251228,3,1,17.88,0.05,16.99,completed,debit_card
17409,10368,8603,146,20251228,3,4,130.47,0.15,443.6,completed,debit_card
17410,10368,8603,89,20251228,3,3,40.99,0.0,122.97,completed,debit_card
17411,10368,8603,90,20251228,3,1,101.89,0.05,96.8,completed,debit_card
17412,10369,3250,64,20250219,3,1,21.95,0.0,21.95,completed,debit_card
17413,10370,2969,98,20250422,4,1,83.94,0.15,71.35,completed,debit_card
17414,10371,2280,110,20250405,5,1,60.08,0.0,60.08,completed,paypal
17415,10371,2280,159,20250405,5,1,22.8,0.05,21.66,completed,paypal
17416,10371,2280,86,20250405,5,1,41.17,0.1,37.05,completed,paypal
17417,10372,1496,71,20241112,5,1,91.96,0.1,82.76,completed,credit_card
17418,10372,1496,20,20241112,5,2,18.12,0.0,36.24,completed,credit_card
17419,10373,4244,64,20240403,4,3,22.08,0.0,66.24,completed,paypal
17420,10374,3152,135,20251122,2,1,28.69,0.0,28.69,completed,debit_card
17421,10374,3152,110,20251122,2,1,61.73,0.0,61.73,completed,debit_card
17422,10375,6883,36,20250810,6,1,21.7,0.1,19.53,cancelled,debit_card
17423,10376,2228,3,20240607,5,1,117.23,0.15,99.65,completed,debit_card
17424,10377,6810,93,20250922,6,1,35.17,0.0,35.17,cancelled,debit_card
17425,10378,2701,15,20251106,5,1,13.67,0.15,11.62,completed,debit_card
17426,10379,5460,106,20241227,4,2,94.74,0.0,189.48,completed,bank_transfer
17427,10379,5460,34,20241227,4,2,24.52,0.05,46.59,completed,bank_transfer
17428,10379,5460,110,20241227,4,2,60.49,0.0,120.98,completed,bank_transfer
17429,10379,5460,122,20241227,4,1,28.35,0.15,24.1,completed,bank_transfer
17430,10380,5887,111,20240923,1,5,11.68,0.15,49.64,completed,debit_card
17431,10381,6216,49,20250711,5,1,87.57,0.0,87.57,completed,debit_card
17432,10381,6216,146,20250711,5,1,132.19,0.0,132.19,completed,debit_card
17433,10382,1662,34,20250803,4,4,24.47,0.0,97.88,completed,debit_card
17434,10383,2657,122,20250417,5,1,28.01,0.15,23.81,completed,bank_transfer
17435,10383,2657,138,20250417,5,1,48.19,0.05,45.78,completed,bank_transfer
17436,10384,2316,111,20250530,6,1,11.8,0.15,10.03,completed,debit_card
17437,10385,5326,57,20240420,4,1,30.68,0.0,30.68,completed,debit_card
17438,10386,742,72,20250220,2,2,257.52,0.0,515.04,completed,paypal
17439,10386,742,50,20250220,2,2,12.98,0.0,25.96,completed,paypal
17440,10387,4800,136,20240731,6,3,263.52,0.05,751.03,completed,paypal
17441,10387,4800,99,20240731,6,1,64.15,0.0,64.15,completed,paypal
17442,10388,855,78,20240813,1,1,50.83,0.0,50.83,completed,debit_card
17443,10389,3113,87,20250706,3,1,148.36,0.15,126.11,completed,bank_transfer
17444,10390,6368,144,20251129,5,1,77.93,0.0,77.93,completed,bank_transfer
17445,10390,6368,58,20251129,5,1,50.35,0.1,45.32,completed,bank_transfer
17446,10390,6368,69,20251129,5,1,90.13,0.0,90.13,completed,bank_transfer
17447,10391,3796,126,20241224,2,1,465.02,0.15,395.27,completed,paypal
17448,10392,2635,79,20240813,6,4,71.71,0.0,286.84,completed,credit_card
17449,10393,5675,17,20250627,1,1,26.07,0.15,22.16,completed,credit_card
17450,10394,6842,53,20251211,6,1,35.38,0.15,30.07,returned,debit_card
17451,10394,6842,10,20251211,6,1,107.06,0.1,96.35,returned,debit_card
17452,10394,6842,133,20251211,6,1,25.18,0.0,25.18,returned,debit_card
17453,10395,2394,15,20250904,1,2,13.49,0.1,24.28,completed,paypal
17454,10395,2394,136,20250904,1,1,261.03,0.05,247.98,completed,paypal
17455,10396,2793,139,20251111,6,2,135.78,0.0,271.56,completed,bank_transfer
17456,10396,2793,16,20251111,6,2,38.29,0.15,65.09,completed,bank_transfer
17457,10396,2793,11,20251111,6,2,43.14,0.0,86.28,completed,bank_transfer
17458,10397,5906,157,20250409,2,2,353.17,0.15,600.39,completed,bank_transfer
17459,10398,8904,10,20250906,4,1,105.85,0.15,89.97,cancelled,paypal
17460,10399,2017,129,20240706,4,1,70.23,0.1,63.21,completed,paypal
17461,10400,6057,112,20241127,6,4,62.49,0.0,249.96,completed,credit_card
17462,10400,6057,157,20241127,6,1,344.48,0.0,344.48,completed,credit_card
17463,10400,6057,8,20241127,6,1,129.43,0.15,110.02,completed,credit_card
17464,10400,6057,45,20241127,6,1,17.08,0.0,17.08,completed,credit_card
17465,10401,8390,139,20241217,6,2,133.55,0.05,253.74,completed,debit_card
17466,10402,4266,10,20250322,3,2,103.34,0.05,196.35,completed,bank_transfer
17467,10403,2939,6,20251206,6,1,51.76,0.05,49.17,cancelled,paypal
17468,10403,2939,37,20251206,6,1,77.71,0.0,77.71,cancelled,paypal
17469,10404,6171,88,20251113,2,2,89.33,0.0,178.66,completed,credit_card
17470,10405,313,129,20240106,3,4,72.47,0.1,260.89,cancelled,paypal
17471,10406,3320,106,20241007,2,2,94.22,0.1,169.6,completed,debit_card
17472,10407,2427,98,20241202,2,5,81.45,0.0,407.25,completed,bank_transfer
17473,10408,2114,133,20241023,3,2,24.4,0.15,41.48,completed,credit_card
17474,10409,1701,129,20250306,2,1,71.37,0.0,71.37,completed,bank_transfer
17475,10409,1701,12,20250306,2,1,42.67,0.1,38.4,completed,bank_transfer
17476,10409,1701,14,20250306,2,1,11.37,0.0,11.37,completed,bank_transfer
17477,10409,1701,105,20250306,2,1,57.42,0.05,54.55,completed,bank_transfer
17478,10410,6816,135,20251125,2,1,27.81,0.0,27.81,completed,credit_card
17479,10410,6816,159,20251125,2,1,22.21,0.0,22.21,completed,credit_card
17480,10411,8815,57,20251218,1,1,29.99,0.1,26.99,completed,bank_transfer
17481,10411,8815,134,20251218,1,1,100.99,0.0,100.99,completed,bank_transfer
17482,10412,3551,80,20250630,2,1,10.91,0.05,10.36,completed,credit_card
17483,10412,3551,116,20250630,2,2,87.19,0.05,165.66,completed,credit_card
17484,10412,3551,109,20250630,2,3,80.48,0.15,205.22,completed,credit_card
17485,10412,3551,135,20250630,2,2,28.82,0.15,48.99,completed,credit_card
17486,10413,482,133,20251028,6,1,25.01,0.0,25.01,completed,bank_transfer
17487,10413,482,65,20251028,6,1,134.87,0.15,114.64,completed,bank_transfer
17488,10414,6639,75,20250104,3,4,6.25,0.1,22.5,completed,bank_transfer
17489,10414,6639,115,20250104,3,1,54.42,0.15,46.26,completed,bank_transfer
17490,10415,4971,80,20240813,3,1,10.71,0.0,10.71,completed,bank_transfer
17491,10415,4971,44,20240813,3,1,49.28,0.05,46.82,completed,bank_transfer
17492,10416,6684,94,20250401,2,1,47.31,0.0,47.31,cancelled,bank_transfer
17493,10416,6684,60,20250401,2,1,154.78,0.0,154.78,cancelled,bank_transfer
17494,10417,5986,123,20250423,1,5,232.28,0.0,1161.4,completed,debit_card
17495,10418,8379,82,20250831,1,1,91.55,0.1,82.4,completed,bank_transfer
17496,10418,8379,79,20250831,1,1,69.57,0.1,62.61,completed,bank_transfer
17497,10419,1350,57,20240824,2,1,30.37,0.1,27.33,completed,credit_card
17498,10420,1605,82,20240712,3,5,87.76,0.1,394.92,completed,bank_transfer
17499,10420,1605,121,20240712,3,3,134.54,0.05,383.44,completed,bank_transfer
17500,10421,3158,63,20240512,3,2,24.25,0.0,48.5,completed,debit_card
17501,10421,3158,116,20240512,3,1,84.24,0.0,84.24,completed,debit_card
17502,10422,4541,36,20251217,3,2,21.64,0.05,41.12,completed,bank_transfer
17503,10423,8566,13,20250124,5,1,79.47,0.0,79.47,completed,credit_card
17504,10424,8394,128,20250908,6,2,39.23,0.0,78.46,completed,debit_card
17505,10424,8394,1,20250908,6,1,102.08,0.0,102.08,completed,debit_card
17506,10424,8394,80,20250908,6,3,10.79,0.1,29.13,completed,debit_card
17507,10424,8394,108,20250908,6,2,74.89,0.0,149.78,completed,debit_card
17508,10425,8060,100,20250906,4,2,52.71,0.0,105.42,completed,debit_card
17509,10426,2091,130,20241003,3,1,41.07,0.0,41.07,completed,paypal
17510,10427,6742,59,20250504,2,2,88.47,0.0,176.94,completed,paypal
17511,10427,6742,151,20250504,2,4,79.82,0.15,271.39,completed,paypal
17512,10427,6742,70,20250504,2,3,36.4,0.15,92.82,completed,paypal
17513,10427,6742,36,20250504,2,1,21.25,0.1,19.12,completed,paypal
17514,10428,3541,30,20251122,3,2,51.04,0.0,102.08,completed,debit_card
17515,10428,3541,90,20251122,3,1,103.25,0.0,103.25,completed,debit_card
17516,10428,3541,110,20251122,3,2,61.54,0.0,123.08,completed,debit_card
17517,10429,8599,160,20250221,2,1,114.59,0.0,114.59,completed,credit_card
17518,10430,2026,46,20251211,5,1,33.57,0.0,33.57,completed,credit_card
17519,10431,1359,101,20240819,6,1,18.22,0.0,18.22,completed,debit_card
17520,10432,7788,95,20240402,5,2,45.84,0.05,87.1,completed,credit_card
17521,10432,7788,74,20240402,5,1,267.07,0.0,267.07,completed,credit_card
17522,10433,6618,117,20251121,3,2,62.56,0.0,125.12,completed,debit_card
17523,10433,6618,149,20251121,3,3,102.06,0.05,290.87,completed,debit_card
17524,10433,6618,146,20251121,3,1,131.1,0.1,117.99,completed,debit_card
17525,10433,6618,20,20251121,3,5,18.17,0.0,90.85,completed,debit_card
17526,10434,7604,81,20250211,3,1,53.84,0.05,51.15,completed,debit_card
17527,10434,7604,109,20250211,3,5,82.12,0.15,349.01,completed,debit_card
17528,10434,7604,143,20250211,3,2,14.96,0.0,29.92,completed,debit_card
17529,10434,7604,148,20250211,3,1,20.3,0.0,20.3,completed,debit_card
17530,10435,1498,74,20251229,6,2,269.94,0.05,512.89,completed,credit_card
17531,10435,1498,68,20251229,6,1,160.07,0.0,160.07,completed,credit_card
17532,10436,8187,71,20250719,3,1,89.82,0.05,85.33,completed,paypal
17533,10437,6267,88,20250812,5,3,86.14,0.0,258.42,completed,bank_transfer
17534,10437,6267,20,20250812,5,2,17.95,0.05,34.1,completed,bank_transfer
17535,10438,6028,153,20251022,2,2,34.5,0.1,62.1,returned,debit_card
17536,10439,5366,113,20250111,4,2,67.22,0.0,134.44,completed,debit_card
17537,10440,7060,85,20250502,6,5,31.05,0.05,147.49,completed,bank_transfer
17538,10440,7060,149,20250502,6,2,103.65,0.0,207.3,completed,bank_transfer
17539,10441,3828,48,20241214,6,3,170.69,0.15,435.26,cancelled,credit_card
17540,10441,3828,37,20241214,6,4,77.41,0.0,309.64,cancelled,credit_card
17541,10442,1286,89,20251207,4,1,40.24,0.15,34.2,returned,debit_card
17542,10443,4980,88,20250113,6,4,88.66,0.1,319.18,completed,debit_card
17543,10443,4980,45,20250113,6,1,17.06,0.05,16.21,completed,debit_card
17544,10443,4980,20,20250113,6,1,18.37,0.0,18.37,completed,debit_card
17545,10444,6914,50,20251104,2,2,13.58,0.15,23.09,completed,debit_card
17546,10445,1480,98,20250126,3,1,82.74,0.05,78.6,completed,credit_card
17547,10445,1480,136,20250126,3,2,257.83,0.0,515.66,completed,credit_card
17548,10445,1480,48,20250126,3,3,167.19,0.0,501.57,completed,credit_card
17549,10446,2107,59,20250429,3,1,86.33,0.0,86.33,completed,credit_card
17550,10446,2107,54,20250429,3,2,112.81,0.1,203.06,completed,credit_card
17551,10447,6446,47,20250217,2,2,43.59,0.15,74.1,completed,paypal
17552,10448,2536,64,20240403,1,1,22.48,0.1,20.23,completed,bank_transfer
17553,10449,1612,140,20251117,2,1,21.91,0.15,18.62,completed,debit_card
17554,10450,8225,93,20250125,3,1,34.67,0.0,34.67,completed,credit_card
17555,10450,8225,110,20250125,3,5,59.83,0.0,299.15,completed,credit_card
17556,10450,8225,95,20250125,3,1,46.21,0.0,46.21,completed,credit_card
17557,10450,8225,92,20250125,3,4,151.59,0.0,606.36,completed,credit_card
17558,10451,1528,127,20250516,6,1,26.11,0.0,26.11,completed,credit_card
17559,10451,1528,47,20250516,6,3,43.84,0.1,118.37,completed,credit_card
17560,10451,1528,84,20250516,6,1,41.63,0.15,35.39,completed,credit_card
17561,10451,1528,44,20250516,6,2,48.73,0.0,97.46,completed,credit_card
17562,10452,3180,149,20240606,2,1,101.64,0.0,101.64,completed,debit_card
17563,10452,3180,111,20240606,2,2,11.56,0.05,21.96,completed,debit_card
17564,10453,3952,41,20240105,4,2,124.82,0.15,212.19,completed,credit_card
17565,10454,4396,155,20240916,1,2,84.44,0.15,143.55,completed,paypal
17566,10454,4396,114,20240916,1,2,606.09,0.0,1212.18,completed,paypal
17567,10455,3330,143,20250608,5,3,15.37,0.05,43.8,completed,debit_card
17568,10455,3330,41,20250608,5,1,125.75,0.05,119.46,completed,debit_card
17569,10456,8453,65,20240428,3,1,138.04,0.1,124.24,completed,credit_card
17570,10457,6103,78,20251128,1,4,50.87,0.05,193.31,completed,debit_card
17571,10457,6103,35,20251128,1,1,138.95,0.0,138.95,completed,debit_card
17572,10458,3313,62,20240820,6,2,54.49,0.0,108.98,cancelled,bank_transfer
17573,10459,3292,43,20241008,1,3,57.6,0.0,172.8,completed,credit_card
17574,10459,3292,78,20241008,1,1,48.87,0.05,46.43,completed,credit_card
17575,10460,4649,144,20240719,2,1,75.87,0.0,75.87,cancelled,credit_card
17576,10460,4649,159,20240719,2,1,21.78,0.15,18.51,cancelled,credit_card
17577,10460,4649,139,20240719,2,1,133.59,0.0,133.59,cancelled,credit_card
17578,10461,332,146,20240120,4,1,128.84,0.1,115.96,completed,bank_transfer
17579,10461,332,144,20240120,4,1,75.31,0.1,67.78,completed,bank_transfer
17580,10461,332,71,20240120,4,3,89.34,0.0,268.02,completed,bank_transfer
17581,10462,8575,4,20250919,5,3,261.2,0.1,705.24,completed,debit_card
17582,10463,2099,132,20251114,4,1,70.61,0.1,63.55,completed,credit_card
17583,10463,2099,133,20251114,4,1,24.56,0.1,22.1,completed,credit_card
17584,10464,6455,117,20250603,3,1,63.78,0.0,63.78,completed,debit_card
17585,10465,7182,25,20240725,1,4,39.68,0.0,158.72,completed,paypal
17586,10466,7650,149,20241019,1,1,105.35,0.05,100.08,completed,debit_card
17587,10467,1572,77,20250222,2,1,70.3,0.15,59.76,completed,bank_transfer
17588,10467,1572,108,20250222,2,2,76.77,0.0,153.54,completed,bank_transfer
17589,10467,1572,153,20250222,2,4,35.83,0.0,143.32,completed,bank_transfer
17590,10468,4954,134,20251215,1,3,97.88,0.05,278.96,completed,bank_transfer
17591,10468,4954,97,20251215,1,2,82.85,0.05,157.42,completed,bank_transfer
17592,10469,818,17,20240917,5,2,25.74,0.1,46.33,cancelled,paypal
17593,10469,818,47,20240917,5,2,43.12,0.0,86.24,cancelled,paypal
17594,10470,7462,74,20250824,6,1,272.6,0.0,272.6,completed,bank_transfer
17595,10471,4490,67,20250120,5,1,61.79,0.0,61.79,completed,credit_card
17596,10472,1502,74,20241028,3,2,268.15,0.1,482.67,completed,bank_transfer
17597,10472,1502,50,20241028,3,2,13.11,0.05,24.91,completed,bank_transfer
17598,10473,6636,87,20250402,4,2,148.66,0.0,297.32,completed,paypal
17599,10473,6636,95,20250402,4,1,46.49,0.0,46.49,completed,paypal
17600,10473,6636,34,20250402,4,1,25.56,0.0,25.56,completed,paypal
17601,10474,3066,7,20240330,2,4,265.31,0.0,1061.24,completed,debit_card
17602,10475,1123,69,20251005,5,3,88.74,0.0,266.22,completed,debit_card
17603,10475,1123,87,20251005,5,1,151.35,0.15,128.65,completed,debit_card
17604,10476,4255,46,20240914,1,2,34.48,0.0,68.96,completed,credit_card
17605,10476,4255,139,20240914,1,3,132.29,0.1,357.18,completed,credit_card
17606,10477,2212,127,20250820,6,2,27.3,0.0,54.6,completed,paypal
17607,10478,8769,16,20240327,1,4,39.38,0.05,149.64,returned,paypal
17608,10478,8769,2,20240327,1,1,57.28,0.05,54.42,returned,paypal
17609,10478,8769,65,20240327,1,2,133.69,0.1,240.64,returned,paypal
17610,10479,3331,88,20251215,3,4,86.12,0.1,310.03,completed,paypal
17611,10480,5293,12,20240730,4,1,43.18,0.15,36.7,completed,bank_transfer
17612,10480,5293,78,20240730,4,4,50.19,0.0,200.76,completed,bank_transfer
17613,10480,5293,36,20240730,4,2,21.99,0.0,43.98,completed,bank_transfer
17614,10480,5293,81,20240730,4,2,52.33,0.0,104.66,completed,bank_transfer
17615,10481,8753,36,20251117,4,1,21.18,0.0,21.18,completed,bank_transfer
17616,10481,8753,132,20251117,4,4,67.64,0.0,270.56,completed,bank_transfer
17617,10482,3623,127,20251012,4,3,26.19,0.0,78.57,completed,bank_transfer
17618,10483,3297,9,20251220,4,2,42.59,0.0,85.18,completed,bank_transfer
17619,10484,1544,4,20250223,2,1,252.69,0.0,252.69,completed,credit_card
17620,10485,8656,47,20250821,2,2,42.84,0.0,85.68,completed,paypal
17621,10485,8656,87,20250821,2,1,148.58,0.15,126.29,completed,paypal
17622,10485,8656,9,20250821,2,2,43.33,0.0,86.66,completed,paypal
17623,10486,7421,147,20241208,3,1,21.0,0.0,21.0,completed,bank_transfer
17624,10487,2076,152,20240721,2,5,90.8,0.05,431.3,completed,credit_card
17625,10487,2076,77,20240721,2,3,70.35,0.1,189.94,completed,credit_card
17626,10488,3081,73,20250124,2,2,64.46,0.0,128.92,cancelled,paypal
17627,10489,8466,97,20240703,6,1,83.84,0.05,79.65,completed,bank_transfer
17628,10490,4961,20,20251225,2,1,18.47,0.1,16.62,completed,debit_card
17629,10490,4961,113,20251225,2,1,69.98,0.0,69.98,completed,debit_card
17630,10490,4961,99,20251225,2,1,66.35,0.1,59.72,completed,debit_card
17631,10491,5137,42,20240425,5,2,77.76,0.15,132.19,returned,debit_card
17632,10491,5137,109,20240425,5,1,82.34,0.0,82.34,returned,debit_card
17633,10491,5137,97,20240425,5,1,87.0,0.0,87.0,returned,debit_card
17634,10491,5137,38,20240425,5,1,11.2,0.0,11.2,returned,debit_card
17635,10492,5989,24,20250516,4,4,18.09,0.0,72.36,cancelled,debit_card
