order_item_id,order_id,product_id,quantity,unit_price,discount
13108,7813,81,2,52.77,0.0
13109,7814,66,2,220.16,0.0
13110,7815,14,1,11.78,0.0
13111,7816,119,2,182.67,0.15
13112,7817,88,1,85.82,0.0
13113,7818,149,1,102.34,0.1
13114,7819,118,1,22.15,0.0
13115,7820,114,2,586.06,0.0
13116,7821,98,1,83.46,0.0
13117,7822,93,2,35.33,0.15
13118,7822,77,1,70.19,0.0
13119,7823,130,1,41.63,0.0
13120,7823,4,1,256.32,0.0
13121,7824,33,5,62.83,0.05
13122,7825,85,1,31.3,0.0
13123,7825,15,1,13.64,0.1
13124,7826,58,1,48.39,0.05
13125,7826,95,1,45.64,0.0
13126,7827,157,1,342.56,0.15
13127,7828,136,2,267.64,0.05
13128,7829,77,2,68.73,0.0
13129,7829,95,1,45.53,0.15
13130,7830,55,3,165.79,0.15
13131,7830,127,1,26.09,0.05
13132,7831,134,2,100.18,0.0
13133,7831,65,2,136.54,0.1
13134,7832,16,1,38.96,0.0
13135,7833,85,1,31.51,0.15
13136,7834,126,1,475.94,0.05
13137,7834,57,3,31.29,0.0
13138,7834,39,2,20.01,0.05
13139,7834,160,1,115.78,0.1
13140,7835,128,3,39.81,0.0
13141,7835,131,1,16.48,0.15
13142,7835,84,1,40.9,0.15
13143,7835,141,1,78.99,0.0
13144,7836,101,1,18.4,0.0
13145,7837,147,1,20.91,0.1
13146,7837,119,3,182.21,0.0
13147,7838,60,1,156.45,0.05
13148,7839,39,4,19.48,0.15
13149,7840,124,3,18.46,0.15
13150,7841,102,1,45.1,0.0
13151,7842,129,5,70.91,0.15
13152,7842,145,2,81.14,0.0
13153,7843,46,1,34.6,0.15
13154,7843,139,1,132.42,0.0
13155,7844,23,1,69.66,0.0
13156,7845,26,1,72.34,0.15
13157,7846,22,2,52.56,0.0
13158,7847,24,1,18.33,0.0
13159,7848,159,4,21.77,0.05
13160,7849,101,1,18.13,0.0
13161,7849,64,1,21.8,0.0
13162,7850,39,1,19.45,0.1
13163,7851,159,1,22.51,0.15
13164,7852,75,1,6.19,0.1
13165,7853,11,1,43.8,0.15
13166,7854,103,1,46.54,0.0
13167,7855,9,2,41.57,0.0
13168,7855,141,1,79.83,0.0
13169,7856,153,2,35.58,0.0
13170,7857,25,1,40.48,0.0
13171,7857,84,1,40.87,0.15
13172,7858,40,1,77.2,0.0
13173,7858,125,1,108.8,0.1
13174,7859,4,1,256.82,0.0
13175,7859,79,1,71.15,0.05
13176,7860,36,2,22.15,0.0
13177,7861,34,3,25.18,0.0
13178,7862,55,2,164.81,0.15
13179,7863,126,3,462.52,0.1
13180,7864,41,1,129.03,0.0
13181,7865,101,3,18.48,0.15
13182,7865,120,1,126.79,0.05
13183,7865,126,3,471.21,0.05
13184,7866,55,1,160.51,0.15
13185,7866,97,4,84.7,0.0
13186,7867,72,1,263.78,0.1
13187,7868,109,4,83.69,0.1
13188,7869,56,2,153.65,0.0
13189,7870,62,1,53.96,0.05
13190,7870,107,1,356.9,0.0
13191,7871,107,1,348.23,0.0
13192,7872,48,4,166.01,0.05
13193,7872,45,4,17.0,0.15
13194,7873,142,2,212.06,0.15
13195,7874,5,3,54.01,0.1
13196,7874,71,1,88.76,0.0
13197,7874,113,1,67.54,0.1
13198,7875,142,2,207.93,0.0
13199,7875,9,3,42.94,0.05
13200,7875,19,1,29.39,0.05
13201,7876,149,2,106.02,0.0
13202,7877,158,1,101.15,0.1
13203,7878,67,1,60.49,0.0
13204,7879,23,1,68.23,0.0
13205,7880,24,1,18.01,0.1
13206,7880,58,4,48.3,0.0
13207,7881,152,1,89.27,0.15
13208,7881,103,1,47.74,0.0
13209,7882,158,1,99.22,0.0
13210,7882,7,1,266.82,0.0
13211,7883,115,1,55.67,0.0
13212,7883,14,2,11.62,0.0
13213,7883,46,1,34.68,0.15
13214,7884,81,1,54.15,0.1
13215,7885,34,1,24.81,0.15
13216,7885,154,2,80.52,0.0
13217,7885,87,3,148.02,0.0
13218,7886,59,2,88.86,0.05
13219,7887,57,1,30.4,0.0
13220,7887,27,2,22.62,0.0
13221,7888,103,1,48.27,0.0
13222,7889,16,2,39.99,0.0
13223,7889,124,1,18.28,0.0
13224,7890,99,4,65.33,0.15
13225,7890,75,1,6.19,0.0
13226,7890,57,3,30.66,0.0
13227,7890,133,1,24.66,0.1
13228,7891,61,2,41.59,0.05
13229,7891,158,1,100.9,0.0
13230,7892,55,1,162.72,0.0
13231,7892,97,2,85.06,0.15
13232,7893,112,2,63.56,0.15
13233,7894,19,2,28.9,0.0
13234,7894,56,1,150.41,0.05
13235,7894,26,1,73.16,0.0
13236,7895,12,1,42.23,0.15
13237,7896,24,1,17.78,0.0
13238,7896,17,1,26.34,0.0
13239,7896,53,2,34.76,0.1
13240,7896,94,3,47.44,0.05
13241,7897,131,3,16.01,0.0
13242,7897,136,5,257.57,0.0
13243,7897,137,1,32.63,0.0
13244,7898,24,4,18.24,0.05
13245,7899,153,3,35.54,0.15
13246,7900,19,1,29.03,0.15
13247,7901,7,1,274.15,0.0
13248,7901,39,4,20.15,0.0
13249,7901,136,1,263.0,0.15
13250,7902,127,1,26.23,0.05
13251,7903,2,1,56.33,0.1
13252,7904,149,1,103.91,0.0
13253,7905,53,4,35.35,0.0
13254,7906,49,2,89.61,0.15
13255,7906,117,2,62.59,0.0
13256,7906,35,1,136.48,0.0
13257,7907,22,1,53.69,0.0
13258,7907,55,1,167.25,0.0
13259,7908,95,2,46.7,0.0
13260,7909,95,1,45.53,0.0
13261,7909,137,1,32.9,0.0
13262,7909,20,1,18.39,0.05
13263,7910,143,1,15.13,0.15
13264,7910,89,1,41.36,0.05
13265,7910,151,1,80.16,0.0
13266,7911,16,1,39.25,0.05
13267,7912,5,1,51.62,0.05
13268,7913,26,1,70.76,0.0
13269,7914,8,-2,130.71,0.0
13270,7915,5,3,53.98,0.05
13271,7916,60,2,154.39,0.0
13272,7916,121,1,132.44,0.1
13273,7917,101,4,17.84,0.0
13274,7918,85,1,31.74,0.0
13275,7918,87,2,149.48,0.0
13276,7918,109,1,80.19,0.0
13277,7918,61,2,41.77,0.1
13278,7919,18,1,84.35,0.0
13279,7920,92,1,154.68,0.05
13280,7921,40,2,78.13,0.0
13281,7922,159,1,22.3,0.0
13282,7923,27,3,23.35,0.0
13283,7924,134,3,101.69,0.05
13284,7925,135,1,28.16,0.1
13285,7926,127,2,26.29,0.1
13286,7926,71,2,87.85,0.05
13287,7927,84,1,39.95,0.0
13288,7928,87,4,146.61,0.1
13289,7929,26,2,73.61,0.05
13290,7929,47,1,42.04,0.0
13291,7930,158,2,99.52,0.0
13292,7930,21,1,249.0,0.1
13293,7931,57,2,30.9,0.05
13294,7932,55,2,165.78,0.1
13295,7932,108,1,75.9,0.05
13296,7933,55,2,163.6,0.0
13297,7934,8,2,128.62,0.0
13298,7934,136,2,257.88,0.1
13299,7935,44,1,50.67,0.05
13300,7935,98,1,81.78,0.05
13301,7936,106,-1,93.26,0.05
13302,7937,56,1,149.47,0.0
13303,7937,124,3,18.5,0.05
13304,7937,120,1,126.05,0.05
13305,7938,102,1,44.77,0.1
13306,7939,136,1,264.91,0.15
13307,7940,160,1,118.71,0.15
13308,7941,19,4,28.55,0.0
13309,7942,77,3,71.15,0.05
13310,7942,136,1,257.75,0.0
13311,7943,138,3,48.46,0.15
13312,7944,102,4,43.72,0.1
13313,7944,10,1,106.46,0.0
13314,7945,94,4,48.45,0.15
13315,7946,73,3,63.71,0.05
13316,7946,38,1,10.92,0.0
13317,7947,113,1,69.03,0.1
13318,7948,52,4,45.6,0.1
13319,7948,149,1,101.56,0.1
13320,7948,139,1,136.74,0.05
13321,7948,76,1,138.96,0.1
13322,7949,43,3,58.65,0.0
13323,7949,36,1,21.6,0.0
13324,7949,64,1,22.36,0.15
13325,7950,74,1,270.72,0.0
13326,7951,72,1,253.77,0.0
13327,7952,70,2,36.04,0.0
13328,7953,80,4,11.01,0.0
13329,7954,92,1,156.25,0.0
13330,7955,104,1,31.49,0.0
13331,7956,94,3,48.44,0.05
13332,7957,105,1,57.43,0.1
13333,7957,146,2,134.25,0.0
13334,7957,45,2,16.83,0.0
13335,7958,19,1,29.08,0.1
13336,7959,150,1,84.92,0.1
13337,7960,145,1,82.28,0.0
13338,7961,58,1,50.18,0.15
13339,7962,20,1,18.02,0.05
13340,7963,7,2,265.31,0.1
13341,7963,135,5,28.76,0.0
13342,7963,83,2,242.61,0.0
13343,7964,65,3,134.84,0.0
13344,7964,79,2,69.65,0.0
13345,7965,27,1,23.03,0.15
13346,7965,130,2,42.34,0.1
13347,7966,22,2,53.63,0.05
13348,7967,25,3,40.74,0.0
13349,7968,143,1,14.99,0.0
13350,7968,9,2,42.56,0.1
13351,7968,122,4,28.02,0.15
13352,7969,126,3,474.62,0.0
13353,7969,31,1,37.46,0.15
13354,7969,12,1,42.13,0.0
13355,7970,150,4,84.56,0.0
13356,7971,126,1,465.65,0.1
13357,7971,21,5,243.67,0.05
13358,7972,87,2,150.84,0.15
13359,7973,58,1,49.55,0.05
13360,7973,132,1,69.85,0.1
13361,7974,86,2,42.1,0.0
13362,7975,43,1,59.26,0.05
13363,7976,132,1,67.86,0.0
13364,7976,58,2,49.39,0.15
13365,7976,46,1,33.95,0.1
13366,7976,154,1,79.56,0.0
13367,7977,91,2,72.77,0.05
13368,7977,157,1,341.09,0.15
13369,7977,87,1,149.67,0.0
13370,7978,3,4,115.13,0.15
13371,7979,85,1,31.54,0.1
13372,7980,113,1,69.94,0.0
13373,7980,29,3,38.1,0.0
13374,7980,94,2,49.13,0.0
13375,7981,83,1,241.75,0.0
13376,7982,68,2,162.46,0.0
13377,7982,14,1,11.58,0.0
13378,7983,68,2,161.86,0.05
13379,7983,48,4,170.67,0.0
13380,7983,12,1,42.85,0.15
13381,7984,107,4,359.27,0.1
13382,7985,40,2,78.54,0.05
13383,7985,153,2,35.12,0.0
13384,7986,42,1,77.81,0.0
13385,7987,84,2,41.53,0.0
13386,7987,152,4,86.56,0.0
13387,7988,36,1,21.47,0.05
13388,7989,71,2,88.66,0.15
13389,7989,52,1,45.48,0.1
13390,7990,28,1,92.15,0.0
13391,7991,111,2,11.47,0.0
13392,7992,31,3,37.06,0.05
13393,7992,136,1,266.59,0.0
13394,7993,106,4,95.57,0.0
13395,7993,130,4,41.77,0.15
13396,7994,104,1,32.35,0.05
13397,7995,35,1,132.94,0.1
13398,7995,102,2,45.48,0.15
13399,7995,89,4,39.41,0.15
13400,7995,7,1,264.92,0.05
13401,7996,107,1,351.96,0.0
13402,7997,140,2,21.0,0.1
13403,7997,102,1,44.45,0.0
13404,7997,89,2,40.83,0.1
13405,7998,8,1,131.69,0.0
13406,7999,122,2,28.31,0.0
13407,8000,120,2,124.84,0.05
13408,8000,44,1,49.04,0.15
13409,8001,145,1,80.11,0.0
13410,8001,94,1,47.89,0.1
13411,8001,153,1,35.85,0.1
13412,8002,9,1,42.38,0.0
13413,8002,97,3,83.92,0.15
13414,8002,43,1,58.04,0.15
13415,8003,131,1,15.77,0.0
13416,8003,154,4,80.27,0.0
13417,8003,103,3,47.78,0.0
13418,8004,83,2,246.55,0.0
13419,8004,62,1,53.87,0.0
13420,8005,54,1,113.76,0.0
13421,8005,154,1,80.12,0.15
13422,8006,147,4,21.7,0.0
13423,8007,24,1,18.14,0.1
13424,8008,5,4,53.9,0.1
13425,8009,58,2,50.27,0.0
13426,8009,108,2,75.94,0.0
13427,8009,134,4,98.91,0.0
13428,8009,60,1,157.92,0.0
13429,8010,65,1,133.71,0.0
13430,8010,39,4,19.64,0.0
13431,8011,12,1,42.21,0.05
13432,8012,17,3,26.73,0.0
13433,8013,70,1,36.68,0.0
13434,8013,69,2,90.28,0.0
13435,8013,45,1,17.45,0.0
13436,8013,58,1,48.45,0.05
13437,8014,84,5,41.13,0.15
13438,8015,10,1,103.96,0.15
13439,8016,8,3,126.73,0.0
13440,8016,98,1,84.11,0.15
13441,8016,60,1,160.25,0.05
13442,8017,93,1,35.42,0.15
13443,8017,61,1,41.81,0.0
13444,8018,42,1,75.73,0.1
13445,8019,152,2,87.31,0.05
13446,8020,139,3,136.98,0.05
13447,8021,92,1,154.05,0.1
13448,8021,19,1,28.4,0.15
13449,8021,56,1,146.84,0.0
13450,8021,27,1,23.28,0.05
13451,8022,143,1,14.97,0.0
13452,8023,159,1,22.17,0.15
13453,8024,43,1,59.46,0.1
13454,8024,124,1,18.16,0.0
13455,8025,160,1,118.6,0.0
13456,8026,102,1,45.66,0.0
13457,8026,72,1,261.17,0.0
13458,8027,150,2,84.81,0.1
13459,8027,131,1,15.82,0.0
13460,8027,141,1,80.15,0.0
13461,8027,148,2,19.58,0.15
13462,8028,52,1,45.67,0.0
13463,8028,113,4,69.92,0.0
13464,8028,86,1,42.41,0.05
13465,8028,42,1,76.89,0.0
13466,8029,11,1,42.36,0.0
13467,8029,30,1,49.12,0.0
13468,8030,137,1,31.46,0.0
13469,8030,158,1,98.18,0.0
13470,8031,1,1,103.12,0.0
13471,8032,126,2,463.65,0.0
13472,8032,94,5,47.8,0.0
13473,8032,50,3,13.48,0.05
13474,8033,99,3,65.59,0.0
13475,8034,100,1,51.33,0.0
13476,8034,49,1,87.81,0.0
13477,8035,129,2,72.56,0.0
13478,8035,3,2,117.85,0.1
13479,8036,65,2,137.03,0.15
13480,8037,113,2,68.3,0.15
13481,8038,118,1,22.89,0.1
13482,8038,134,1,102.06,0.0
13483,8039,93,1,34.44,0.0
13484,8040,71,1,87.75,0.05
13485,8041,35,1,132.86,0.1
13486,8041,155,1,83.5,0.1
13487,8042,18,2,87.86,0.0
13488,8042,101,1,18.03,0.05
13489,8043,136,1,263.34,0.05
13490,8044,38,2,10.92,0.0
13491,8044,16,4,38.72,0.0
13492,8044,95,2,45.24,0.05
13493,8045,41,1,128.85,0.1
13494,8045,17,2,25.57,0.0
13495,8045,138,2,48.03,0.0
13496,8045,36,1,22.09,0.1
13497,8046,1,1,102.56,0.0
13498,8047,89,1,39.39,0.1
13499,8048,32,3,349.7,0.05
13500,8049,14,5,11.47,0.15
13501,8049,34,2,24.46,0.0
13502,8049,155,1,83.39,0.0
13503,8050,28,1,92.5,0.1
13504,8051,144,1,76.64,0.1
13505,8052,125,2,112.97,0.05
13506,8053,132,1,69.06,0.15
13507,8053,116,1,85.65,0.05
13508,8054,116,1,83.68,0.05
13509,8055,99,2,64.08,0.0
13510,8056,63,2,23.43,0.0
13511,8056,77,2,70.19,0.1
13512,8056,49,1,88.59,0.1
13513,8056,70,2,36.19,0.0
13514,8057,63,3,23.97,0.0
13515,8057,3,2,119.17,0.0
13516,8058,132,2,68.5,0.0
13517,8058,114,1,585.99,0.15
13518,8059,126,1,466.99,0.0
13519,8060,121,1,132.38,0.0
13520,8061,159,4,22.37,0.0
13521,8061,146,4,131.04,0.05
13522,8062,31,1,37.66,0.0
13523,8062,71,3,89.64,0.0
13524,8063,147,1,21.35,0.15
13525,8063,135,3,28.54,0.0
13526,8064,94,3,48.9,0.0
13527,8065,126,3,460.83,0.0
13528,8066,138,1,49.1,0.15
13529,8066,133,2,24.61,0.0
13530,8067,69,1,91.7,0.0
13531,8067,134,1,99.38,0.1
13532,8068,107,2,349.71,0.05
13533,8069,153,2,34.49,0.1
13534,8070,13,1,80.92,0.15
13535,8071,132,1,70.15,0.0
13536,8071,31,1,37.04,0.0
13537,8072,65,3,135.69,0.0
13538,8072,76,1,135.77,0.0
13539,8073,116,1,86.4,0.0
13540,8073,69,2,88.44,0.0
13541,8074,135,1,28.32,0.1
13542,8075,24,1,18.43,0.05
13543,8075,60,3,158.14,0.0
13544,8075,99,1,65.98,0.15
13545,8076,115,4,54.34,0.1
13546,8076,9,1,42.93,0.0
13547,8076,128,2,39.83,0.0
13548,8077,67,1,59.51,0.0
13549,8078,134,1,99.06,0.0
13550,8078,98,1,82.32,0.15
13551,8079,15,1,13.79,0.1
13552,8079,75,2,6.06,0.0
13553,8080,25,3,38.91,0.05
13554,8080,71,2,89.15,0.1
13555,8081,5,1,53.06,0.0
13556,8082,131,1,15.92,0.0
13557,8083,64,1,21.9,0.05
13558,8084,80,3,10.69,0.05
13559,8084,86,5,41.16,0.15
13560,8085,75,1,6.08,0.0
13561,8085,100,1,52.78,0.0
13562,8085,140,1,21.63,0.0
13563,8086,158,1,99.7,0.1
13564,8086,159,4,22.7,0.0
13565,8087,149,1,106.58,0.15
13566,8088,147,4,21.35,0.15
13567,8088,74,1,262.11,0.1
13568,8088,120,1,126.55,0.0
13569,8089,96,1,17.61,0.1
13570,8089,36,1,21.32,0.0
13571,8090,11,2,42.13,0.05
13572,8090,17,1,26.05,0.05
13573,8091,36,1,21.58,0.05
13574,8092,30,2,50.7,0.0
13575,8093,110,3,61.51,0.1
13576,8093,60,3,159.97,0.0
13577,8094,57,2,31.01,0.0
13578,8095,134,3,100.31,0.15
13579,8095,62,3,54.39,0.05
13580,8096,74,1,271.47,0.0
13581,8097,60,1,155.54,0.0
13582,8097,78,1,50.41,0.0
13583,8098,120,5,126.28,0.1
13584,8099,18,2,88.09,0.05
13585,8100,131,4,15.75,0.05
13586,8100,74,2,271.49,0.0
13587,8100,158,1,101.18,0.0
13588,8100,49,1,89.87,0.0
13589,8101,24,1,18.0,0.05
13590,8101,76,1,136.94,0.15
13591,8101,84,1,41.58,0.0
13592,8102,101,2,18.43,0.1
13593,8103,78,1,50.86,0.0
13594,8104,119,3,181.32,0.0
13595,8105,39,1,20.05,0.05
13596,8105,26,1,72.33,0.0
13597,8106,53,1,34.85,0.1
13598,8107,45,1,17.21,0.15
13599,8107,70,2,36.1,0.0
13600,8107,151,1,80.89,0.0
13601,8108,43,3,57.58,0.1
13602,8109,159,2,22.53,0.0
13603,8110,99,2,66.04,0.0
13604,8111,156,3,33.88,0.0
13605,8111,118,1,22.14,0.0
13606,8112,68,2,161.6,0.15
13607,8112,77,3,69.46,0.1
13608,8112,27,1,23.27,0.0
13609,8113,71,2,90.61,0.0
13610,8114,69,2,90.58,0.15
13611,8114,103,1,47.29,0.0
13612,8115,37,1,77.81,0.0
13613,8116,57,1,31.21,0.0
13614,8117,70,1,37.13,0.05
13615,8117,110,1,59.4,0.0
13616,8117,77,2,69.91,0.0
13617,8117,58,2,48.13,0.1
13618,8118,159,2,22.37,0.1
13619,8118,45,1,17.53,0.1
13620,8119,53,1,34.58,0.05
13621,8120,113,5,69.94,0.0
13622,8121,68,2,159.52,0.0
13623,8121,134,1,101.21,0.0
13624,8122,42,2,74.62,0.05
13625,8123,18,3,85.29,0.15
13626,8124,7,2,265.41,0.1
13627,8125,150,3,85.16,0.0
13628,8125,41,1,126.91,0.0
13629,8126,149,3,104.85,0.0
13630,8127,30,2,50.47,0.0
13631,8128,20,3,18.48,0.0
13632,8129,123,2,231.35,0.15
13633,8129,1,1,103.79,0.05
13634,8129,27,1,22.95,0.0
13635,8130,107,1,357.34,0.05
13636,8131,81,1,53.36,0.0
13637,8132,150,1,84.23,0.05
13638,8133,117,1,64.4,0.1
13639,8133,159,5,22.11,0.0
13640,8134,119,1,178.22,0.15
13641,8135,23,2,68.91,0.05
13642,8136,121,1,132.95,0.15
13643,8137,82,2,90.19,0.15
13644,8138,115,1,53.35,0.0
13645,8139,142,1,207.9,0.1
13646,8139,74,1,268.2,0.15
13647,8139,159,1,22.4,0.0
13648,8140,44,1,50.2,0.05
13649,8141,93,2,34.63,0.0
13650,8142,158,3,101.19,0.15
13651,8143,77,4,68.62,0.1
13652,8144,76,2,135.64,0.1
13653,8145,2,1,56.22,0.1
13654,8145,39,3,19.75,0.05
13655,8145,64,1,22.23,0.0
13656,8146,23,2,67.97,0.05
13657,8147,50,2,13.04,0.1
13658,8148,95,2,44.74,0.05
13659,8149,129,1,70.3,0.0
13660,8149,81,1,52.95,0.05
13661,8149,134,1,97.75,0.05
13662,8150,83,1,240.58,0.0
13663,8150,75,1,6.0,0.1
13664,8151,132,1,69.39,0.1
13665,8152,40,2,77.61,0.15
13666,8153,24,1,17.79,0.0
13667,8154,107,1,348.87,0.05
13668,8155,34,1,24.93,0.15
13669,8156,159,2,22.23,0.0
13670,8156,57,1,30.34,0.0
13671,8157,87,1,145.8,0.0
13672,8157,33,2,62.86,0.05
13673,8157,19,1,29.37,0.05
13674,8158,7,2,270.35,0.1
13675,8158,36,1,22.12,0.1
13676,8159,40,2,77.29,0.0
13677,8159,131,1,15.85,0.05
13678,8159,39,1,20.07,0.0
13679,8160,94,1,49.28,0.0
13680,8160,48,1,170.88,0.1
13681,8160,93,2,35.41,0.0
13682,8161,87,1,144.76,0.1
13683,8162,85,1,31.45,0.0
13684,8163,131,2,15.78,0.1
13685,8164,77,2,69.67,0.0
13686,8165,94,1,47.2,0.0
13687,8165,138,2,47.89,0.1
13688,8165,140,1,21.11,0.0
13689,8166,131,1,16.32,0.0
13690,8167,99,1,64.5,0.15
13691,8168,84,1,41.56,0.0
13692,8168,135,3,28.93,0.0
13693,8169,40,1,75.65,0.1
13694,8169,142,3,208.59,0.0
13695,8170,157,3,344.87,0.15
13696,8170,11,2,42.7,0.0
13697,8170,159,2,22.24,0.0
13698,8171,83,1,241.75,0.0
13699,8172,105,1,56.1,0.05
13700,8172,76,3,138.58,0.0
13701,8173,60,1,153.57,0.1
13702,8173,151,1,80.3,0.0
13703,8173,139,1,138.28,0.0
13704,8174,138,1,48.5,0.0
13705,8174,70,1,36.74,0.15
13706,8175,123,1,228.38,0.0
13707,8176,86,2,42.19,0.0
13708,8176,79,1,71.71,0.15
13709,8177,127,1,27.12,0.05
13710,8177,154,3,81.52,0.0
13711,8177,18,5,86.51,0.1
13712,8178,37,1,79.4,0.1
13713,8179,4,1,250.99,0.1
13714,8180,76,2,133.9,0.05
13715,8180,75,1,6.25,0.05
13716,8181,74,1,259.81,0.1
13717,8181,151,1,81.85,0.0
13718,8182,122,1,28.31,0.05
13719,8182,112,1,64.5,0.0
13720,8183,8,1,126.73,0.1
13721,8183,9,1,41.95,0.0
13722,8184,35,1,139.17,0.0
13723,8184,26,2,73.11,0.05
13724,8185,140,1,21.02,0.05
13725,8185,125,1,108.03,0.0
13726,8185,38,2,10.87,0.0
13727,8186,107,1,349.97,0.0
13728,8186,29,1,38.0,0.15
13729,8187,107,2,346.5,0.0
13730,8187,137,1,32.25,0.15
13731,8188,69,1,89.14,0.15
13732,8188,28,2,90.29,0.0
13733,8189,8,4,132.71,0.0
13734,8189,27,4,23.59,0.0
13735,8190,87,1,148.8,0.1
13736,8191,61,2,42.93,0.0
13737,8192,116,1,84.0,0.1
13738,8193,10,1,103.3,0.1
13739,8193,64,1,21.66,0.0
13740,8193,66,4,222.27,0.05
13741,8194,26,1,72.98,0.0
13742,8195,101,1,17.75,0.05
13743,8195,75,1,6.26,0.0
13744,8195,34,2,24.96,0.0
13745,8196,128,1,38.21,0.0
13746,8196,80,1,10.67,0.05
13747,8196,84,2,40.37,0.0
13748,8197,65,1,132.36,0.0
13749,8198,103,4,48.52,0.05
13750,8199,107,1,358.73,0.0
13751,8200,149,2,105.51,0.1
13752,8201,45,1,16.93,0.1
13753,8202,72,1,253.85,0.0
13754,8202,148,1,20.3,0.05
13755,8202,27,1,23.47,0.1
13756,8203,96,2,17.2,0.0
13757,8204,92,2,155.07,0.1
13758,8205,128,1,39.63,0.0
13759,8205,160,3,118.66,0.15
13760,8205,134,1,101.7,0.0
13761,8206,143,1,15.39,0.0
13762,8206,15,1,13.55,0.0
13763,8207,34,1,24.51,0.15
13764,8208,59,1,87.08,0.0
13765,8208,10,3,105.49,0.05
13766,8208,114,4,597.24,0.0
13767,8208,113,1,68.22,0.05
13768,8209,30,1,50.23,0.15
13769,8210,26,1,70.69,0.1
13770,8210,20,1,18.02,0.05
13771,8211,111,3,11.32,0.0
13772,8212,123,2,231.43,0.05
13773,8213,137,2,31.76,0.05
13774,8214,108,1,77.8,0.05
13775,8214,98,1,81.87,0.05
13776,8214,83,2,244.95,0.0
13777,8215,106,2,91.49,0.0
13778,8215,85,2,30.69,0.05
13779,8215,24,2,18.44,0.0
13780,8215,53,1,35.25,0.1
13781,8216,138,1,49.0,0.15
13782,8216,125,1,109.89,0.0
13783,8217,109,4,80.71,0.0
13784,8217,4,4,251.77,0.0
13785,8218,121,2,133.51,0.15
13786,8219,17,1,25.79,0.0
13787,8219,14,1,11.78,0.15
13788,8220,15,1,13.68,0.0
13789,8221,66,1,225.93,0.0
13790,8221,31,1,36.96,0.0
13791,8222,63,1,24.63,0.15
13792,8223,59,1,87.19,0.05
13793,8224,147,1,20.96,0.05
13794,8224,114,1,602.54,0.0
13795,8225,11,4,43.49,0.0
13796,8225,126,2,470.78,0.15
13797,8226,145,4,82.67,0.0
13798,8226,139,3,134.4,0.05
13799,8226,2,5,58.62,0.05
13800,8227,9,3,42.13,0.0
13801,8227,25,1,39.09,0.0
13802,8228,10,5,105.61,0.15
13803,8229,133,4,24.73,0.15
13804,8230,90,1,101.68,0.0
13805,8231,150,1,84.69,0.05
13806,8231,70,2,36.35,0.0
13807,8232,98,5,82.84,0.0
13808,8233,91,1,72.11,0.05
13809,8233,14,1,11.83,0.0
13810,8234,115,5,55.3,0.0
13811,8234,31,1,37.71,0.1
13812,8235,87,4,148.95,0.0
13813,8236,144,2,75.67,0.0
13814,8236,99,2,65.56,0.05
13815,8236,77,1,71.42,0.0
13816,8236,126,1,459.4,0.0
13817,8237,108,1,75.57,0.1
13818,8237,82,1,91.95,0.1
13819,8237,103,1,47.83,0.15
13820,8238,29,3,36.91,0.0
13821,8239,24,2,18.11,0.0
13822,8240,82,3,90.97,0.15
13823,8240,44,1,50.62,0.1
13824,8241,1,2,102.32,0.0
13825,8242,118,1,22.91,0.15
13826,8242,47,1,42.72,0.0
13827,8243,117,1,61.55,0.05
13828,8244,159,1,21.73,0.0
13829,8244,2,1,56.24,0.15
13830,8245,76,5,136.45,0.05
13831,8246,19,1,28.49,0.15
13832,8246,123,-1,228.59,0.0
13833,8246,79,2,72.24,0.0
13834,8247,84,2,40.66,0.0
13835,8248,155,1,86.63,0.0
13836,8248,138,1,49.24,0.0
13837,8249,54,5,112.55,0.1
13838,8250,69,4,90.74,0.15
13839,8250,149,1,102.96,0.0
13840,8251,34,2,25.17,0.05
13841,8252,20,2,18.39,0.15
13842,8253,148,5,20.03,0.15
13843,8253,101,1,18.17,0.0
13844,8254,110,4,59.9,0.0
13845,8254,91,2,70.82,0.1
13846,8255,39,1,19.29,0.1
13847,8256,69,1,90.25,0.0
13848,8256,85,5,31.28,0.1
13849,8256,46,1,34.83,0.0
13850,8256,99,3,64.14,0.0
13851,8257,118,4,22.44,0.0
13852,8257,36,1,22.22,0.05
13853,8258,149,1,102.27,0.05
13854,8258,112,1,62.51,0.0
13855,8258,31,3,38.35,0.0
13856,8259,55,2,167.36,0.0
13857,8260,4,1,251.74,0.15
13858,8261,145,1,81.91,0.0
13859,8261,46,1,34.25,0.0
13860,8262,115,1,55.28,0.0
13861,8263,79,2,70.32,0.15
13862,8264,38,1,11.35,0.0
13863,8264,145,2,83.61,0.1
13864,8265,32,1,347.92,0.0
13865,8265,92,3,155.75,0.0
13866,8266,113,1,69.46,0.05
13867,8267,31,2,38.57,0.1
13868,8268,47,1,42.29,0.0
13869,8269,73,1,64.08,0.05
13870,8270,41,2,124.75,0.15
13871,8270,26,1,71.89,0.15
13872,8271,49,2,90.73,0.0
13873,8272,65,2,138.29,0.0
13874,8272,68,2,161.52,0.1
13875,8272,2,2,56.73,0.15
13876,8272,131,1,15.86,0.1
13877,8273,38,1,11.42,0.0
13878,8273,102,2,44.64,0.15
13879,8273,39,5,19.51,0.05
13880,8274,11,1,43.2,0.0
13881,8275,95,2,45.26,0.0
13882,8275,158,4,97.49,0.1
13883,8276,41,1,124.18,0.15
