date,channel,spend
2025-04-27,paid_search,224.84
2025-04-27,social_media,230.72
2025-04-27,email,34.1
2025-04-27,referral,16.08
2025-04-28,paid_search,181.58
2025-04-28,social_media,262.34
2025-04-28,email,25.12
2025-04-28,referral,15.29
2025-04-29,paid_search,234.87
2025-04-29,social_media,144.75
2025-04-29,email,27.13
2025-04-29,referral,16.31
2025-04-30,paid_search,219.45
2025-04-30,social_media,177.0
2025-04-30,email,23.61
2025-04-30,referral,13.57
2025-05-01,paid_search,259.96
2025-05-01,social_media,193.07
2025-05-01,email,30.82
2025-05-01,referral,13.04
2025-05-02,paid_search,282.03
2025-05-02,social_media,220.11
2025-05-02,email,23.48
2025-05-02,referral,12.5
2025-05-03,paid_search,252.71
2025-05-03,social_media,108.63
2025-05-03,email,22.41
2025-05-03,referral,16.03
2025-05-04,paid_search,211.76
2025-05-04,social_media,131.8
2025-05-04,email,25.56
2025-05-04,referral,11.25
2025-05-05,paid_search,234.34
2025-05-05,social_media,162.39
2025-05-05,email,24.13
2025-05-05,referral,11.92
2025-05-06,paid_search,262.56
2025-05-06,social_media,173.43
2025-05-06,email,20.39
2025-05-06,referral,14.55
2025-05-07,paid_search,315.42
2025-05-07,social_media,195.07
2025-05-07,email,31.72
2025-05-07,referral,8.96
2025-05-08,paid_search,209.14
2025-05-08,social_media,135.0
2025-05-08,email,21.75
2025-05-08,referral,12.13
2025-05-09,paid_search,290.92
2025-05-09,social_media,212.26
2025-05-09,email,20.28
2025-05-09,referral,13.26
2025-05-10,paid_search,239.96
2025-05-10,social_media,220.08
2025-05-10,email,31.51
2025-05-10,referral,17.38
2025-05-11,paid_search,319.78
2025-05-11,social_media,199.2
2025-05-11,email,22.22
2025-05-11,referral,11.94
2025-05-12,paid_search,160.63
2025-05-12,social_media,125.56
2025-05-12,email,29.22
2025-05-12,referral,20.97
2025-05-13,paid_search,225.76
2025-05-13,social_media,262.26
2025-05-13,email,25.17
2025-05-13,referral,17.28
2025-05-14,paid_search,132.97
2025-05-14,social_media,216.55
2025-05-14,email,21.02
2025-05-14,referral,18.11
2025-05-15,paid_search,290.57
2025-05-15,social_media,193.72
2025-05-15,email,27.71
2025-05-15,referral,15.44
2025-05-16,paid_search,255.18
2025-05-16,social_media,264.29
2025-05-16,email,25.07
2025-05-16,referral,15.62
2025-05-17,paid_search,122.18
2025-05-17,social_media,198.99
2025-05-17,email,20.12
2025-05-17,referral,14.26
2025-05-18,paid_search,246.26
2025-05-18,social_media,107.28
2025-05-18,email,27.91
2025-05-18,referral,15.94
2025-05-19,paid_search,258.68
2025-05-19,social_media,151.27
2025-05-19,email,31.95
2025-05-19,referral,16.14
2025-05-20,paid_search,180.93
2025-05-20,social_media,118.38
2025-05-20,email,21.62
2025-05-20,referral,18.27
2025-05-21,paid_search,244.5
2025-05-21,social_media,83.44
2025-05-21,email,22.92
2025-05-21,referral,15.47
2025-05-22,paid_search,325.02
2025-05-22,social_media,237.95
2025-05-22,email,23.88
2025-05-22,referral,15.68
2025-05-23,paid_search,145.05
2025-05-23,social_media,61.8
2025-05-23,email,22.52
2025-05-23,referral,18.76
2025-05-24,paid_search,229.96
2025-05-24,social_media,146.29
2025-05-24,email,30.7
2025-05-24,referral,21.73
2025-05-25,paid_search,138.1
2025-05-25,social_media,177.63
2025-05-25,email,21.67
2025-05-25,referral,15.17
2025-05-26,paid_search,194.91
2025-05-26,social_media,305.63
2025-05-26,email,24.25
2025-05-26,referral,16.13
2025-05-27,paid_search,229.22
2025-05-27,social_media,123.61
2025-05-27,email,26.27
2025-05-27,referral,9.48
2025-05-28,paid_search,319.18
2025-05-28,social_media,220.65
2025-05-28,email,21.39
2025-05-28,referral,14.37
2025-05-29,paid_search,276.44
2025-05-29,social_media,192.28
2025-05-29,email,14.68
2025-05-29,referral,15.63
2025-05-30,paid_search,279.7
2025-05-30,social_media,74.98
2025-05-30,email,25.86
2025-05-30,referral,11.87
2025-05-31,paid_search,289.71
2025-05-31,social_media,159.62
2025-05-31,email,21.53
2025-05-31,referral,18.1
2025-06-01,paid_search,170.64
2025-06-01,social_media,183.77
2025-06-01,email,26.76
2025-06-01,referral,14.27
2025-06-02,paid_search,148.29
2025-06-02,social_media,140.78
2025-06-02,email,24.18
2025-06-02,referral,7.9
2025-06-03,paid_search,224.7
2025-06-03,social_media,168.15
2025-06-03,email,28.58
2025-06-03,referral,17.44
2025-06-04,paid_search,158.26
2025-06-04,social_media,156.63
2025-06-04,email,19.2
2025-06-04,referral,13.03
2025-06-05,paid_search,206.14
2025-06-05,social_media,230.39
2025-06-05,email,21.28
2025-06-05,referral,18.32
2025-06-06,paid_search,234.31
2025-06-06,social_media,242.37
2025-06-06,email,22.79
2025-06-06,referral,11.95
2025-06-07,paid_search,227.92
2025-06-07,social_media,107.68
2025-06-07,email,25.99
2025-06-07,referral,17.12
2025-06-08,paid_search,280.41
2025-06-08,social_media,198.27
2025-06-08,email,24.11
2025-06-08,referral,22.28
2025-06-09,paid_search,219.49
2025-06-09,social_media,132.36
2025-06-09,email,24.78
2025-06-09,referral,9.96
2025-06-10,paid_search,152.14
2025-06-10,social_media,190.87
2025-06-10,email,16.71
2025-06-10,referral,12.69
2025-06-11,paid_search,155.73
2025-06-11,social_media,186.31
2025-06-11,email,20.55
2025-06-11,referral,17.0
2025-06-12,paid_search,244.82
2025-06-12,social_media,121.3
2025-06-12,email,30.76
2025-06-12,referral,14.36
2025-06-13,paid_search,152.65
2025-06-13,social_media,196.78
2025-06-13,email,36.0
2025-06-13,referral,14.26
2025-06-14,paid_search,129.35
2025-06-14,social_media,221.53
2025-06-14,email,34.85
2025-06-14,referral,10.95
2025-06-15,paid_search,176.24
2025-06-15,social_media,181.6
2025-06-15,email,12.91
2025-06-15,referral,22.81
2025-06-16,paid_search,217.21
2025-06-16,social_media,181.86
2025-06-16,email,27.23
2025-06-16,referral,14.03
2025-06-17,paid_search,191.66
2025-06-17,social_media,137.63
2025-06-17,email,17.64
2025-06-17,referral,16.52
2025-06-18,paid_search,294.39
2025-06-18,social_media,222.75
2025-06-18,email,23.19
2025-06-18,referral,14.28
2025-06-19,paid_search,309.01
2025-06-19,social_media,144.06
2025-06-19,email,14.57
2025-06-19,referral,15.94
2025-06-20,paid_search,266.89
2025-06-20,social_media,68.04
2025-06-20,email,27.49
2025-06-20,referral,10.77
2025-06-21,paid_search,141.98
2025-06-21,social_media,166.99
2025-06-21,email,17.78
2025-06-21,referral,8.36
2025-06-22,paid_search,225.95
2025-06-22,social_media,178.01
2025-06-22,email,14.26
2025-06-22,referral,9.72
2025-06-23,paid_search,245.57
2025-06-23,social_media,203.78
2025-06-23,email,8.46
2025-06-23,referral,10.26
2025-06-24,paid_search,215.46
2025-06-24,social_media,199.04
2025-06-24,email,27.57
2025-06-24,referral,17.26
2025-06-25,paid_search,180.38
2025-06-25,social_media,188.0
2025-06-25,email,22.54
2025-06-25,referral,12.9
2025-06-26,paid_search,136.86
2025-06-26,social_media,193.38
2025-06-26,email,14.69
2025-06-26,referral,10.61
2025-06-27,paid_search,257.76
2025-06-27,social_media,172.53
2025-06-27,email,31.57
2025-06-27,referral,13.74
2025-06-28,paid_search,189.45
2025-06-28,social_media,231.61
2025-06-28,email,22.5
2025-06-28,referral,16.05
2025-06-29,paid_search,211.07
2025-06-29,social_media,185.41
2025-06-29,email,23.62
2025-06-29,referral,18.29
2025-06-30,paid_search,223.75
2025-06-30,social_media,165.05
2025-06-30,email,26.59
2025-06-30,referral,9.2
2025-07-01,paid_search,275.7
2025-07-01,social_media,112.21
2025-07-01,email,20.85
2025-07-01,referral,13.3
2025-07-02,paid_search,233.71
2025-07-02,social_media,252.91
2025-07-02,email,31.45
2025-07-02,referral,9.48
2025-07-03,paid_search,171.28
2025-07-03,social_media,117.02
2025-07-03,email,16.88
2025-07-03,referral,12.79
2025-07-04,paid_search,292.04
2025-07-04,social_media,168.94
2025-07-04,email,24.28
2025-07-04,referral,15.86
2025-07-05,paid_search,168.33
2025-07-05,social_media,176.81
2025-07-05,email,26.54
2025-07-05,referral,24.22
2025-07-06,paid_search,270.82
2025-07-06,social_media,254.07
2025-07-06,email,25.18
2025-07-06,referral,16.98
2025-07-07,paid_search,234.39
2025-07-07,social_media,99.51
2025-07-07,email,9.61
2025-07-07,referral,10.78
2025-07-08,paid_search,288.39
2025-07-08,social_media,162.22
2025-07-08,email,29.87
2025-07-08,referral,19.89
2025-07-09,paid_search,149.42
2025-07-09,social_media,246.42
2025-07-09,email,17.73
2025-07-09,referral,14.23
2025-07-10,paid_search,160.61
2025-07-10,social_media,190.67
2025-07-10,email,23.99
2025-07-10,referral,17.99
2025-07-11,paid_search,274.98
2025-07-11,social_media,251.11
2025-07-11,email,29.7
2025-07-11,referral,18.06
2025-07-12,paid_search,195.35
2025-07-12,social_media,171.99
2025-07-12,email,26.96
2025-07-12,referral,10.35
2025-07-13,paid_search,281.78
2025-07-13,social_media,173.98
2025-07-13,email,26.21
2025-07-13,referral,9.31
2025-07-14,paid_search,200.0
2025-07-14,social_media,218.82
2025-07-14,email,27.62
2025-07-14,referral,18.11
2025-07-15,paid_search,201.45
2025-07-15,social_media,185.8
2025-07-15,email,24.35
2025-07-15,referral,17.49
2025-07-16,paid_search,234.35
2025-07-16,social_media,162.77
2025-07-16,email,9.0
2025-07-16,referral,15.64
2025-07-17,paid_search,127.71
2025-07-17,social_media,211.01
2025-07-17,email,30.2
2025-07-17,referral,6.43
2025-07-18,paid_search,236.47
2025-07-18,social_media,192.37
2025-07-18,email,27.35
2025-07-18,referral,10.38
2025-07-19,paid_search,246.23
2025-07-19,social_media,123.34
2025-07-19,email,29.31
2025-07-19,referral,16.63
2025-07-20,paid_search,201.85
2025-07-20,social_media,199.12
2025-07-20,email,19.08
2025-07-20,referral,12.91
2025-07-21,paid_search,284.02
2025-07-21,social_media,230.61
2025-07-21,email,18.14
2025-07-21,referral,12.68
2025-07-22,paid_search,189.45
2025-07-22,social_media,182.79
2025-07-22,email,24.16
2025-07-22,referral,19.84
2025-07-23,paid_search,304.37
2025-07-23,social_media,261.15
2025-07-23,email,38.5
2025-07-23,referral,9.08
2025-07-24,paid_search,209.61
2025-07-24,social_media,148.78
2025-07-24,email,19.39
2025-07-24,referral,20.28
2025-07-25,paid_search,243.14
2025-07-25,social_media,108.49
2025-07-25,email,41.21
2025-07-25,referral,8.19
2025-07-26,paid_search,200.54
2025-07-26,social_media,183.95
2025-07-26,email,17.93
2025-07-26,referral,17.06
2025-07-27,paid_search,186.03
2025-07-27,social_media,217.04
2025-07-27,email,27.49
2025-07-27,referral,5.61
2025-07-28,paid_search,134.73
2025-07-28,social_media,218.19
2025-07-28,email,27.53
2025-07-28,referral,11.15
2025-07-29,paid_search,183.19
2025-07-29,social_media,176.05
2025-07-29,email,12.34
2025-07-29,referral,23.52
2025-07-30,paid_search,166.08
2025-07-30,social_media,181.39
2025-07-30,email,35.44
2025-07-30,referral,14.31
2025-07-31,paid_search,237.71
2025-07-31,social_media,136.94
2025-07-31,email,21.57
2025-07-31,referral,11.53
2025-08-01,paid_search,290.38
2025-08-01,social_media,149.97
2025-08-01,email,20.36
2025-08-01,referral,11.77
2025-08-02,paid_search,241.04
2025-08-02,social_media,206.17
2025-08-02,email,12.51
2025-08-02,referral,15.25
2025-08-03,paid_search,236.58
2025-08-03,social_media,243.23
2025-08-03,email,17.35
2025-08-03,referral,10.8
2025-08-04,paid_search,255.28
2025-08-04,social_media,177.25
2025-08-04,email,33.62
2025-08-04,referral,19.13
2025-08-05,paid_search,235.36
2025-08-05,social_media,177.02
2025-08-05,email,24.02
2025-08-05,referral,14.89
2025-08-06,paid_search,223.34
2025-08-06,social_media,243.96
2025-08-06,email,12.27
2025-08-06,referral,13.43
2025-08-07,paid_search,231.26
2025-08-07,social_media,152.87
2025-08-07,email,23.21
2025-08-07,referral,13.35
2025-08-08,paid_search,291.68
2025-08-08,social_media,160.96
2025-08-08,email,20.49
2025-08-08,referral,17.93
2025-08-09,paid_search,190.58
2025-08-09,social_media,172.43
2025-08-09,email,18.08
2025-08-09,referral,13.48
2025-08-10,paid_search,218.08
2025-08-10,social_media,123.08
2025-08-10,email,24.37
2025-08-10,referral,16.92
2025-08-11,paid_search,110.46
2025-08-11,social_media,150.65
2025-08-11,email,40.96
2025-08-11,referral,14.23
2025-08-12,paid_search,282.63
2025-08-12,social_media,178.76
2025-08-12,email,22.94
2025-08-12,referral,18.5
2025-08-13,paid_search,285.84
2025-08-13,social_media,139.85
2025-08-13,email,18.14
2025-08-13,referral,9.87
2025-08-14,paid_search,171.7
2025-08-14,social_media,231.13
2025-08-14,email,25.19
2025-08-14,referral,19.44
2025-08-15,paid_search,163.16
2025-08-15,social_media,134.87
2025-08-15,email,22.55
2025-08-15,referral,16.11
2025-08-16,paid_search,212.31
2025-08-16,social_media,211.41
2025-08-16,email,27.59
2025-08-16,referral,16.83
2025-08-17,paid_search,257.67
2025-08-17,social_media,229.33
2025-08-17,email,9.62
2025-08-17,referral,14.95
2025-08-18,paid_search,266.35
2025-08-18,social_media,293.57
2025-08-18,email,24.37
2025-08-18,referral,6.76
2025-08-19,paid_search,298.39
2025-08-19,social_media,125.21
2025-08-19,email,27.88
2025-08-19,referral,17.02
2025-08-20,paid_search,226.94
2025-08-20,social_media,83.99
2025-08-20,email,22.73
2025-08-20,referral,9.11
2025-08-21,paid_search,244.96
2025-08-21,social_media,140.17
2025-08-21,email,11.72
2025-08-21,referral,17.67
2025-08-22,paid_search,150.3
2025-08-22,social_media,186.06
2025-08-22,email,20.39
2025-08-22,referral,18.25
2025-08-23,paid_search,265.44
2025-08-23,social_media,190.71
2025-08-23,email,24.33
2025-08-23,referral,13.35
2025-08-24,paid_search,153.73
2025-08-24,social_media,153.53
2025-08-24,email,27.99
2025-08-24,referral,22.33
2025-08-25,paid_search,251.4
2025-08-25,social_media,212.18
2025-08-25,email,24.33
2025-08-25,referral,16.97
2025-08-26,paid_search,101.87
2025-08-26,social_media,147.52
2025-08-26,email,29.4
2025-08-26,referral,17.71
2025-08-27,paid_search,190.12
2025-08-27,social_media,121.12
2025-08-27,email,24.56
2025-08-27,referral,13.37
2025-08-28,paid_search,271.73
2025-08-28,social_media,211.65
2025-08-28,email,34.68
2025-08-28,referral,19.16
2025-08-29,paid_search,204.92
2025-08-29,social_media,195.69
2025-08-29,email,37.72
2025-08-29,referral,13.5
2025-08-30,paid_search,229.62
2025-08-30,social_media,179.8
2025-08-30,email,25.1
2025-08-30,referral,11.72
2025-08-31,paid_search,291.96
2025-08-31,social_media,138.73
2025-08-31,email,36.61
2025-08-31,referral,21.15
2025-09-01,paid_search,233.8
2025-09-01,social_media,180.25
2025-09-01,email,20.14
2025-09-01,referral,15.27
2025-09-02,paid_search,279.41
2025-09-02,social_media,149.21
2025-09-02,email,34.17
2025-09-02,referral,18.84
2025-09-03,paid_search,214.16
2025-09-03,social_media,215.82
2025-09-03,email,19.3
2025-09-03,referral,14.61
2025-09-04,paid_search,341.93
2025-09-04,social_media,233.73
2025-09-04,email,28.11
2025-09-04,referral,15.26
2025-09-05,paid_search,215.92
2025-09-05,social_media,178.71
2025-09-05,email,20.16
2025-09-05,referral,17.45
2025-09-06,paid_search,277.44
2025-09-06,social_media,168.65
2025-09-06,email,27.92
2025-09-06,referral,12.27
2025-09-07,paid_search,216.33
2025-09-07,social_media,141.92
2025-09-07,email,23.58
2025-09-07,referral,15.45
2025-09-08,paid_search,253.24
2025-09-08,social_media,152.43
2025-09-08,email,27.98
2025-09-08,referral,11.41
2025-09-09,paid_search,237.44
2025-09-09,social_media,279.5
2025-09-09,email,22.68
2025-09-09,referral,10.0
2025-09-10,paid_search,269.32
2025-09-10,social_media,192.87
2025-09-10,email,27.86
2025-09-10,referral,19.77
2025-09-11,paid_search,180.91
2025-09-11,social_media,149.35
2025-09-11,email,28.4
2025-09-11,referral,18.9
2025-09-12,paid_search,233.05
2025-09-12,social_media,176.79
2025-09-12,email,27.02
2025-09-12,referral,17.75
2025-09-13,paid_search,140.36
2025-09-13,social_media,135.44
2025-09-13,email,24.45
2025-09-13,referral,17.59
2025-09-14,paid_search,339.43
2025-09-14,social_media,174.9
2025-09-14,email,26.53
2025-09-14,referral,12.51
2025-09-15,paid_search,256.14
2025-09-15,social_media,130.59
2025-09-15,email,24.93
2025-09-15,referral,11.44
2025-09-16,paid_search,103.82
2025-09-16,social_media,301.22
2025-09-16,email,30.01
2025-09-16,referral,18.03
2025-09-17,paid_search,269.99
2025-09-17,social_media,244.13
2025-09-17,email,26.01
2025-09-17,referral,18.26
2025-09-18,paid_search,192.47
2025-09-18,social_media,172.25
2025-09-18,email,15.41
2025-09-18,referral,15.76
2025-09-19,paid_search,190.85
2025-09-19,social_media,174.01
2025-09-19,email,30.18
2025-09-19,referral,16.13
2025-09-20,paid_search,276.65
2025-09-20,social_media,153.41
2025-09-20,email,27.39
2025-09-20,referral,12.6
2025-09-21,paid_search,210.32
2025-09-21,social_media,166.21
2025-09-21,email,18.66
2025-09-21,referral,13.45
2025-09-22,paid_search,251.76
2025-09-22,social_media,138.78
2025-09-22,email,20.85
2025-09-22,referral,19.66
2025-09-23,paid_search,297.98
2025-09-23,social_media,217.44
2025-09-23,email,35.68
2025-09-23,referral,20.12
2025-09-24,paid_search,215.13
2025-09-24,social_media,269.51
2025-09-24,email,34.75
2025-09-24,referral,14.73
2025-09-25,paid_search,233.82
2025-09-25,social_media,150.22
2025-09-25,email,24.4
2025-09-25,referral,9.17
2025-09-26,paid_search,187.74
2025-09-26,social_media,215.72
2025-09-26,email,18.6
2025-09-26,referral,13.83
2025-09-27,paid_search,250.72
2025-09-27,social_media,166.97
2025-09-27,email,32.2
2025-09-27,referral,19.49
2025-09-28,paid_search,186.01
2025-09-28,social_media,160.34
2025-09-28,email,25.28
2025-09-28,referral,12.51
2025-09-29,paid_search,309.85
2025-09-29,social_media,161.44
2025-09-29,email,30.69
2025-09-29,referral,9.39
2025-09-30,paid_search,177.49
2025-09-30,social_media,131.16
2025-09-30,email,17.22
2025-09-30,referral,13.06
2025-10-01,paid_search,240.21
2025-10-01,social_media,249.0
2025-10-01,email,23.74
2025-10-01,referral,15.31
2025-10-02,paid_search,238.66
2025-10-02,social_media,147.22
2025-10-02,email,24.85
2025-10-02,referral,22.83
2025-10-03,paid_search,241.35
2025-10-03,social_media,273.93
2025-10-03,email,25.15
2025-10-03,referral,12.67
2025-10-04,paid_search,277.39
2025-10-04,social_media,236.87
2025-10-04,email,21.9
2025-10-04,referral,16.37
2025-10-05,paid_search,216.5
2025-10-05,social_media,117.87
2025-10-05,email,16.73
2025-10-05,referral,14.23
2025-10-06,paid_search,283.25
2025-10-06,social_media,218.26
2025-10-06,email,19.27
2025-10-06,referral,10.79
2025-10-07,paid_search,171.95
2025-10-07,social_media,136.91
2025-10-07,email,19.49
2025-10-07,referral,7.4
2025-10-08,paid_search,85.65
2025-10-08,social_media,64.81
2025-10-08,email,15.31
2025-10-08,referral,19.37
2025-10-09,paid_search,418.31
2025-10-09,social_media,270.9
2025-10-09,email,26.56
2025-10-09,referral,12.09
2025-10-10,paid_search,196.28
2025-10-10,social_media,186.32
2025-10-10,email,37.92
2025-10-10,referral,11.28
2025-10-11,paid_search,220.16
2025-10-11,social_media,184.38
2025-10-11,email,24.45
2025-10-11,referral,7.47
2025-10-12,paid_search,204.83
2025-10-12,social_media,119.14
2025-10-12,email,39.3
2025-10-12,referral,17.14
2025-10-13,paid_search,281.4
2025-10-13,social_media,140.18
2025-10-13,email,22.19
2025-10-13,referral,22.66
2025-10-14,paid_search,276.32
2025-10-14,social_media,198.97
2025-10-14,email,33.4
2025-10-14,referral,22.35
2025-10-15,paid_search,303.46
2025-10-15,social_media,227.23
2025-10-15,email,32.16
2025-10-15,referral,13.76
2025-10-16,paid_search,230.76
2025-10-16,social_media,210.63
2025-10-16,email,26.99
2025-10-16,referral,16.89
2025-10-17,paid_search,212.24
2025-10-17,social_media,57.12
2025-10-17,email,29.23
2025-10-17,referral,15.41
2025-10-18,paid_search,226.98
2025-10-18,social_media,279.05
2025-10-18,email,27.23
2025-10-18,referral,11.98
2025-10-19,paid_search,257.84
2025-10-19,social_media,183.85
2025-10-19,email,31.98
2025-10-19,referral,12.76
2025-10-20,paid_search,175.18
2025-10-20,social_media,155.7
2025-10-20,email,14.19
2025-10-20,referral,13.36
2025-10-21,paid_search,307.43
2025-10-21,social_media,147.29
2025-10-21,email,16.52
2025-10-21,referral,13.02
2025-10-22,paid_search,232.12
2025-10-22,social_media,146.43
2025-10-22,email,25.45
2025-10-22,referral,15.94
2025-10-23,paid_search,220.09
2025-10-23,social_media,175.98
2025-10-23,email,36.02
2025-10-23,referral,15.66
2025-10-24,paid_search,176.5
2025-10-24,social_media,213.96
2025-10-24,email,24.62
2025-10-24,referral,15.27
2025-10-25,paid_search,275.74
2025-10-25,social_media,240.37
2025-10-25,email,17.88
2025-10-25,referral,21.49
2025-10-26,paid_search,216.44
2025-10-26,social_media,177.4
2025-10-26,email,18.69
2025-10-26,referral,17.8
2025-10-27,paid_search,141.81
2025-10-27,social_media,204.23
2025-10-27,email,35.32
2025-10-27,referral,13.82
2025-10-28,paid_search,279.5
2025-10-28,social_media,183.69
2025-10-28,email,16.3
2025-10-28,referral,15.45
2025-10-29,paid_search,209.81
2025-10-29,social_media,220.34
2025-10-29,email,22.73
2025-10-29,referral,16.87
2025-10-30,paid_search,161.94
2025-10-30,social_media,199.33
2025-10-30,email,25.15
2025-10-30,referral,14.52
2025-10-31,paid_search,221.71
2025-10-31,social_media,166.84
2025-10-31,email,25.88
2025-10-31,referral,14.26
2025-11-01,paid_search,166.47
2025-11-01,social_media,121.67
2025-11-01,email,21.91
2025-11-01,referral,13.81
2025-11-02,paid_search,54.74
2025-11-02,social_media,180.87
2025-11-02,email,38.77
2025-11-02,referral,17.59
2025-11-03,paid_search,210.57
2025-11-03,social_media,143.31
2025-11-03,email,14.39
2025-11-03,referral,18.33
2025-11-04,paid_search,243.4
2025-11-04,social_media,124.43
2025-11-04,email,31.02
2025-11-04,referral,18.15
2025-11-05,paid_search,183.08
2025-11-05,social_media,166.86
2025-11-05,email,26.56
2025-11-05,referral,17.07
2025-11-06,paid_search,159.79
2025-11-06,social_media,205.51
2025-11-06,email,25.37
2025-11-06,referral,19.17
2025-11-07,paid_search,261.95
2025-11-07,social_media,182.6
2025-11-07,email,30.73
2025-11-07,referral,9.34
2025-11-08,paid_search,199.42
2025-11-08,social_media,136.22
2025-11-08,email,21.53
2025-11-08,referral,12.87
2025-11-09,paid_search,150.55
2025-11-09,social_media,222.88
2025-11-09,email,29.69
2025-11-09,referral,12.72
2025-11-10,paid_search,92.66
2025-11-10,social_media,157.27
2025-11-10,email,24.7
2025-11-10,referral,20.09
2025-11-11,paid_search,188.98
2025-11-11,social_media,224.03
2025-11-11,email,21.84
2025-11-11,referral,17.13
2025-11-12,paid_search,264.42
2025-11-12,social_media,206.03
2025-11-12,email,19.02
2025-11-12,referral,13.64
2025-11-13,paid_search,252.3
2025-11-13,social_media,108.9
2025-11-13,email,29.94
2025-11-13,referral,10.45
2025-11-14,paid_search,145.65
2025-11-14,social_media,156.03
2025-11-14,email,20.72
2025-11-14,referral,15.68
2025-11-15,paid_search,234.7
2025-11-15,social_media,183.16
2025-11-15,email,18.86
2025-11-15,referral,19.53
2025-11-16,paid_search,223.55
2025-11-16,social_media,221.88
2025-11-16,email,10.67
2025-11-16,referral,17.01
2025-11-17,paid_search,188.49
2025-11-17,social_media,214.16
2025-11-17,email,36.16
2025-11-17,referral,10.62
2025-11-18,paid_search,267.2
2025-11-18,social_media,153.05
2025-11-18,email,13.3
2025-11-18,referral,18.48
2025-11-19,paid_search,320.07
2025-11-19,social_media,275.0
2025-11-19,email,26.88
2025-11-19,referral,9.58
2025-11-20,paid_search,208.6
2025-11-20,social_media,175.08
2025-11-20,email,31.85
2025-11-20,referral,14.91
2025-11-21,paid_search,105.84
2025-11-21,social_media,208.37
2025-11-21,email,25.45
2025-11-21,referral,18.39
2025-11-22,paid_search,233.66
2025-11-22,social_media,211.0
2025-11-22,email,25.09
2025-11-22,referral,16.06
2025-11-23,paid_search,169.32
2025-11-23,social_media,195.94
2025-11-23,email,23.84
2025-11-23,referral,16.84
2025-11-24,paid_search,154.97
2025-11-24,social_media,242.96
2025-11-24,email,26.55
2025-11-24,referral,17.97
2025-11-25,paid_search,220.26
2025-11-25,social_media,207.15
2025-11-25,email,10.97
2025-11-25,referral,14.6
2025-11-26,paid_search,176.39
2025-11-26,social_media,163.8
2025-11-26,email,31.32
2025-11-26,referral,9.0
2025-11-27,paid_search,260.68
2025-11-27,social_media,200.76
2025-11-27,email,33.0
2025-11-27,referral,7.22
2025-11-28,paid_search,252.42
2025-11-28,social_media,191.37
2025-11-28,email,24.67
2025-11-28,referral,20.42
2025-11-29,paid_search,104.06
2025-11-29,social_media,185.63
2025-11-29,email,31.39
2025-11-29,referral,8.9
2025-11-30,paid_search,252.7
2025-11-30,social_media,194.64
2025-11-30,email,11.69
2025-11-30,referral,19.11
2025-12-01,paid_search,170.95
2025-12-01,social_media,251.03
2025-12-01,email,28.59
2025-12-01,referral,16.12
2025-12-02,paid_search,275.7
2025-12-02,social_media,220.24
2025-12-02,email,12.76
2025-12-02,referral,8.61
2025-12-03,paid_search,212.11
2025-12-03,social_media,131.66
2025-12-03,email,35.37
2025-12-03,referral,11.28
2025-12-04,paid_search,225.06
2025-12-04,social_media,206.24
2025-12-04,email,40.28
2025-12-04,referral,19.31
2025-12-05,paid_search,183.64
2025-12-05,social_media,203.61
2025-12-05,email,29.36
2025-12-05,referral,17.33
2025-12-06,paid_search,166.07
2025-12-06,social_media,271.43
2025-12-06,email,17.35
2025-12-06,referral,17.55
2025-12-07,paid_search,171.48
2025-12-07,social_media,197.58
2025-12-07,email,23.78
2025-12-07,referral,10.12
2025-12-08,paid_search,83.88
2025-12-08,social_media,219.85
2025-12-08,email,21.5
2025-12-08,referral,15.52
2025-12-09,paid_search,319.01
2025-12-09,social_media,208.07
2025-12-09,email,6.89
2025-12-09,referral,10.41
2025-12-10,paid_search,118.73
2025-12-10,social_media,142.48
2025-12-10,email,23.31
2025-12-10,referral,24.58
2025-12-11,paid_search,275.36
2025-12-11,social_media,196.04
2025-12-11,email,27.77
2025-12-11,referral,16.78
2025-12-12,paid_search,123.62
2025-12-12,social_media,116.58
2025-12-12,email,27.85
2025-12-12,referral,15.02
2025-12-13,paid_search,236.62
2025-12-13,social_media,252.24
2025-12-13,email,20.67
2025-12-13,referral,13.61
2025-12-14,paid_search,233.57
2025-12-14,social_media,103.41
2025-12-14,email,15.79
2025-12-14,referral,20.11
2025-12-15,paid_search,203.82
2025-12-15,social_media,157.94
2025-12-15,email,26.51
2025-12-15,referral,8.74
2025-12-16,paid_search,203.13
2025-12-16,social_media,154.14
2025-12-16,email,27.3
2025-12-16,referral,7.09
2025-12-17,paid_search,175.94
2025-12-17,social_media,159.28
2025-12-17,email,21.97
2025-12-17,referral,18.94
2025-12-18,paid_search,176.7
2025-12-18,social_media,318.4
2025-12-18,email,29.67
2025-12-18,referral,13.18
2025-12-19,paid_search,253.25
2025-12-19,social_media,212.69
2025-12-19,email,23.06
2025-12-19,referral,19.32
2025-12-20,paid_search,166.33
2025-12-20,social_media,206.38
2025-12-20,email,24.34
2025-12-20,referral,16.09
2025-12-21,paid_search,232.58
2025-12-21,social_media,180.81
2025-12-21,email,37.35
2025-12-21,referral,12.81
2025-12-22,paid_search,176.57
2025-12-22,social_media,176.02
2025-12-22,email,33.15
2025-12-22,referral,15.14
2025-12-23,paid_search,216.07
2025-12-23,social_media,154.99
2025-12-23,email,21.96
2025-12-23,referral,19.01
