order_item_id,order_id,product_id,quantity,unit_price,discount,line_revenue
14614,8704,126,2,458.63,0.15,779.67
14615,8704,92,2,153.1,0.15,260.27
14616,8704,16,4,38.7,0.05,147.06
14617,8705,4,1,257.82,0.0,257.82
14618,8705,127,1,27.16,0.0,27.16
14619,8706,157,4,346.31,0.0,1385.24
14620,8707,102,1,44.59,0.05,42.36
14621,8708,91,1,70.82,0.0,70.82
14622,8708,90,1,105.47,0.0,105.47
14623,8709,19,2,29.05,0.15,49.38
14624,8709,51,1,85.14,0.0,85.14
14625,8710,24,2,17.84,0.1,32.11
14626,8711,24,2,17.82,0.15,30.29
14627,8711,26,2,71.52,0.0,143.04
14628,8711,93,1,35.12,0.0,35.12
14629,8712,44,2,49.71,0.0,99.42
14630,8712,51,3,87.1,0.1,235.17
14631,8712,64,1,21.92,0.1,19.73
14632,8713,61,4,42.29,0.1,152.24
14633,8713,54,1,112.1,0.0,112.1
14634,8714,84,1,40.18,0.0,40.18
14635,8714,46,1,33.26,0.05,31.6
14636,8714,14,3,11.65,0.0,34.95
14637,8714,4,1,259.11,0.0,259.11
14638,8715,81,1,52.3,0.1,47.07
14639,8715,121,2,132.03,0.15,224.45
14640,8716,6,1,52.27,0.0,52.27
14641,8716,74,1,269.09,0.0,269.09
14642,8717,125,3,112.4,0.15,286.62
14643,8717,105,3,55.26,0.0,165.78
14644,8717,88,1,86.35,0.0,86.35
14645,8718,8,5,131.19,0.0,655.95
14646,8718,150,1,85.1,0.1,76.59
14647,8719,146,1,130.31,0.0,130.31
14648,8719,25,1,40.53,0.1,36.48
14649,8719,150,1,87.03,0.1,78.33
14650,8720,30,1,49.25,0.0,49.25
14651,8721,81,1,52.42,0.15,44.56
14652,8722,59,1,89.01,0.0,89.01
14653,8723,45,4,17.16,0.05,65.21
14654,8724,107,3,350.35,0.0,1051.05
14655,8725,157,1,351.7,0.0,351.7
14656,8726,115,4,53.89,0.1,194.0
14657,8727,7,1,263.32,0.1,236.99
14658,8727,101,1,18.12,0.15,15.4
14659,8727,44,2,50.7,0.0,101.4
14660,8728,76,4,135.49,0.0,541.96
14661,8729,26,3,72.54,0.0,217.62
14662,8729,151,1,80.2,0.0,80.2
14663,8730,49,4,87.84,0.0,351.36
14664,8731,32,1,335.88,0.0,335.88
14665,8732,51,1,87.62,0.1,78.86
14666,8732,59,3,89.17,0.0,267.51
14667,8733,82,1,88.43,0.15,75.17
14668,8733,73,1,62.29,0.15,52.95
14669,8733,29,1,37.88,0.0,37.88
14670,8733,102,1,43.88,0.0,43.88
14671,8734,89,1,40.35,0.1,36.32
14672,8735,9,1,42.61,0.05,40.48
14673,8736,68,5,159.37,0.0,796.85
14674,8736,21,1,239.04,0.0,239.04
14675,8737,91,2,70.99,0.1,127.78
14676,8737,51,1,87.68,0.15,74.53
14677,8738,146,1,134.42,0.0,134.42
14678,8738,53,1,35.71,0.0,35.71
14679,8739,159,1,21.86,0.0,21.86
14680,8740,105,1,56.21,0.05,53.4
14681,8741,151,1,83.42,0.15,70.91
14682,8742,54,1,113.95,0.0,113.95
14683,8743,5,1,53.59,0.0,53.59
14684,8743,154,5,79.04,0.0,395.2
14685,8744,76,1,134.83,0.15,114.61
14686,8745,103,2,48.66,0.15,82.72
14687,8746,23,4,68.33,0.0,273.32
14688,8746,31,1,37.93,0.1,34.14
14689,8747,12,3,42.21,0.15,107.64
14690,8748,92,1,153.98,0.0,153.98
14691,8748,159,3,22.21,0.0,66.63
14692,8749,30,1,51.23,0.0,51.23
14693,8749,19,1,28.1,0.05,26.7
14694,8750,109,2,81.89,0.1,147.4
14695,8751,48,1,164.09,0.0,164.09
14696,8752,93,3,34.55,0.0,103.65
14697,8753,52,2,46.38,0.0,92.76
14698,8754,75,2,6.11,0.15,10.39
14699,8754,136,2,260.63,0.1,469.13
14700,8755,65,1,135.55,0.0,135.55
14701,8755,104,1,31.45,0.0,31.45
14702,8756,1,1,103.71,0.0,103.71
14703,8757,59,1,86.13,0.0,86.13
14704,8758,45,1,17.31,0.05,16.44
14705,8758,135,1,29.12,0.0,29.12
14706,8759,25,2,40.39,0.15,68.66
14707,8759,160,1,119.35,0.1,107.42
14708,8759,135,1,28.61,0.15,24.32
14709,8760,154,1,81.64,0.15,69.39
14710,8761,12,1,42.37,0.0,42.37
14711,8761,42,2,75.24,0.0,150.48
14712,8762,78,1,50.12,0.0,50.12
14713,8762,129,1,72.37,0.0,72.37
14714,8763,156,1,33.64,0.1,30.28
14715,8764,74,1,265.9,0.0,265.9
14716,8764,65,2,131.94,0.0,263.88
14717,8765,50,1,13.48,0.0,13.48
14718,8765,132,1,70.04,0.05,66.54
14719,8765,99,2,65.75,0.0,131.5
14720,8766,1,2,101.49,0.1,182.68
14721,8767,97,1,85.73,0.1,77.16
14722,8767,4,1,254.81,0.0,254.81
14723,8767,48,2,168.68,0.0,337.36
14724,8768,100,4,53.9,0.0,215.6
14725,8769,43,2,57.85,0.0,115.7
14726,8769,127,1,26.47,0.0,26.47
14727,8769,105,1,56.35,0.0,56.35
14728,8770,106,1,91.59,0.1,82.43
14729,8771,60,1,154.89,0.15,131.66
14730,8772,157,2,344.05,0.05,653.69
14731,8772,69,5,92.07,0.0,460.35
14732,8773,30,1,50.65,0.15,43.05
14733,8774,156,4,34.48,0.15,117.23
14734,8775,100,4,53.95,0.15,183.43
14735,8776,86,1,42.41,0.05,40.29
14736,8776,95,1,45.35,0.0,45.35
14737,8776,17,1,25.48,0.0,25.48
14738,8777,20,1,18.26,0.0,18.26
14739,8778,69,2,88.04,0.05,167.28
14740,8779,108,1,75.3,0.05,71.54
14741,8780,111,1,11.83,0.1,10.65
14742,8780,149,1,106.07,0.05,100.77
14743,8781,61,1,42.95,0.0,42.95
14744,8782,81,2,52.47,0.0,104.94
14745,8782,40,1,75.66,0.1,68.09
14746,8783,127,1,26.95,0.0,26.95
14747,8784,149,2,104.63,0.1,188.33
14748,8785,41,1,124.91,0.1,112.42
14749,8786,94,2,47.72,0.15,81.12
14750,8787,34,4,24.72,0.0,98.88
14751,8788,78,1,49.58,0.15,42.14
14752,8789,83,2,243.43,0.0,486.86
14753,8789,20,1,18.26,0.0,18.26
14754,8789,153,1,34.99,0.0,34.99
14755,8790,135,2,29.13,0.1,52.43
14756,8791,50,4,13.43,0.05,51.03
14757,8792,109,2,81.11,0.0,162.22
14758,8793,127,1,26.96,0.0,26.96
14759,8793,65,3,133.4,0.0,400.2
14760,8794,94,1,49.51,0.05,47.03
14761,8795,38,5,11.21,0.0,56.05
14762,8796,59,4,86.68,0.0,346.72
14763,8797,36,3,22.21,0.0,66.63
14764,8798,77,1,69.95,0.1,62.96
14765,8799,90,1,103.39,0.0,103.39
14766,8799,86,2,41.73,0.0,83.46
14767,8799,98,3,83.98,0.05,239.34
14768,8800,140,2,21.72,0.0,43.44
14769,8800,147,1,21.22,0.05,20.16
14770,8800,17,1,26.41,0.0,26.41
14771,8801,108,3,77.36,0.1,208.87
14772,8801,73,1,63.19,0.0,63.19
14773,8802,28,1,91.45,0.0,91.45
14774,8803,141,1,79.48,0.0,79.48
14775,8804,20,2,18.01,0.0,36.02
14776,8805,154,1,78.89,0.0,78.89
14777,8806,118,1,22.48,0.0,22.48
14778,8806,80,1,11.04,0.15,9.38
14779,8806,112,1,64.99,0.1,58.49
14780,8807,154,2,78.85,0.15,134.04
14781,8807,93,1,34.14,0.1,30.73
14782,8808,35,1,133.66,0.1,120.29
14783,8808,54,3,111.54,0.15,284.43
14784,8809,66,3,217.02,0.0,651.06
14785,8810,158,1,98.63,0.0,98.63
14786,8811,157,1,345.73,0.05,328.44
14787,8811,125,1,108.35,0.0,108.35
14788,8812,3,1,118.47,0.0,118.47
14789,8812,121,1,133.13,0.1,119.82
14790,8813,43,3,59.83,0.0,179.49
14791,8814,107,2,356.82,0.0,713.64
14792,8815,28,1,89.41,0.05,84.94
14793,8816,81,1,53.43,0.0,53.43
14794,8817,145,1,82.06,0.15,69.75
14795,8818,125,1,112.38,0.0,112.38
14796,8819,15,2,13.54,0.0,27.08
14797,8819,104,1,31.92,0.1,28.73
14798,8820,30,3,50.72,0.0,152.16
14799,8820,135,3,28.06,0.0,84.18
14800,8821,102,1,45.65,0.15,38.8
14801,8821,122,1,28.71,0.0,28.71
14802,8822,36,2,21.28,0.05,40.43
14803,8823,149,1,104.48,0.05,99.26
14804,8824,109,3,81.08,0.0,243.24
14805,8824,80,3,10.8,0.15,27.54
14806,8824,32,1,349.63,0.0,349.63
14807,8825,111,2,11.42,0.1,20.56
14808,8825,56,2,153.32,0.0,306.64
14809,8825,60,1,153.34,0.05,145.67
14810,8826,38,1,11.36,0.0,11.36
14811,8826,111,1,11.62,0.15,9.88
14812,8826,107,1,351.63,0.0,351.63
14813,8827,78,2,49.16,0.05,93.4
14814,8827,69,4,89.7,0.1,322.92
14815,8828,96,1,17.08,0.0,17.08
14816,8829,83,1,248.26,0.15,211.02
14817,8829,91,1,72.71,0.0,72.71
14818,8830,26,2,72.77,0.1,130.99
14819,8831,78,1,50.43,0.0,50.43
14820,8831,83,1,239.79,0.05,227.8
14821,8832,99,2,64.14,0.1,115.45
14822,8833,58,3,50.1,0.0,150.3
14823,8833,32,5,343.76,0.15,1460.98
14824,8834,93,1,34.37,0.05,32.65
14825,8834,133,2,25.62,0.15,43.55
14826,8834,48,2,167.95,0.1,302.31
14827,8834,113,2,67.12,0.1,120.82
14828,8835,120,1,128.04,0.0,128.04
14829,8835,26,1,71.99,0.1,64.79
14830,8835,55,1,163.25,0.0,163.25
14831,8836,36,2,21.78,0.15,37.03
14832,8837,6,2,51.69,0.15,87.87
14833,8838,160,3,116.09,0.0,348.27
14834,8839,94,2,48.1,0.15,81.77
14835,8839,99,1,63.69,0.1,57.32
14836,8839,153,1,35.98,0.1,32.38
14837,8840,79,4,71.5,0.0,286.0
14838,8840,45,2,16.89,0.05,32.09
14839,8841,111,2,11.74,0.05,22.31
14840,8841,109,2,84.07,0.0,168.14
14841,8841,119,2,184.81,0.0,369.62
14842,8842,13,2,82.47,0.0,164.94
14843,8842,92,1,156.59,0.15,133.1
14844,8843,16,3,39.17,0.0,117.51
14845,8843,55,2,160.38,0.0,320.76
14846,8843,79,2,71.29,0.0,142.58
14847,8844,152,3,88.04,0.0,264.12
14848,8845,36,2,21.2,0.1,38.16
14849,8845,144,1,76.53,0.0,76.53
14850,8845,147,2,21.02,0.05,39.94
14851,8846,148,2,19.48,0.1,35.06
14852,8847,20,1,18.46,0.1,16.61
14853,8847,113,1,70.32,0.0,70.32
14854,8847,48,1,169.63,0.15,144.19
14855,8847,102,1,43.96,0.1,39.56
14856,8848,91,1,70.51,0.0,70.51
14857,8849,119,3,178.71,0.15,455.71
14858,8849,24,1,18.15,0.1,16.34
14859,8849,23,2,70.52,0.1,126.94
14860,8850,125,1,112.7,0.0,112.7
14861,8850,146,4,128.45,0.0,513.8
14862,8850,157,4,357.52,0.15,1215.57
14863,8851,76,3,138.95,0.15,354.32
14864,8852,19,1,28.61,0.0,28.61
14865,8852,153,2,34.55,0.05,65.64
14866,8853,113,2,69.22,0.0,138.44
14867,8853,124,3,18.31,0.05,52.18
14868,8854,89,3,40.5,0.15,103.28
14869,8854,88,1,85.54,0.0,85.54
14870,8854,54,3,112.8,0.05,321.48
14871,8854,51,2,89.08,0.0,178.16
14872,8855,54,2,110.45,0.1,198.81
14873,8855,101,3,17.9,0.1,48.33
14874,8855,122,1,29.24,0.1,26.32
14875,8856,135,1,28.26,0.0,28.26
14876,8856,150,3,85.36,0.0,256.08
14877,8856,54,4,115.63,0.0,462.52
14878,8856,145,1,82.29,0.1,74.06
14879,8857,135,3,28.52,0.0,85.56
14880,8857,1,4,99.46,0.05,377.95
14881,8857,113,1,69.93,0.15,59.44
14882,8858,91,1,69.97,0.0,69.97
14883,8858,19,1,29.27,0.15,24.88
14884,8859,73,1,63.35,0.1,57.02
14885,8859,2,3,56.36,0.0,169.08
14886,8860,9,1,43.11,0.15,36.64
14887,8860,102,1,43.75,0.15,37.19
14888,8861,152,1,90.05,0.0,90.05
14889,8862,34,3,25.19,0.0,75.57
14890,8862,24,2,18.34,0.05,34.85
14891,8863,158,1,100.89,0.0,100.89
14892,8863,156,1,34.11,0.1,30.7
14893,8864,83,2,251.18,0.15,427.01
14894,8865,107,1,363.84,0.05,345.65
14895,8866,13,1,79.81,0.0,79.81
14896,8867,104,1,31.18,0.0,31.18
14897,8867,72,3,259.88,0.0,779.64
14898,8867,19,1,28.88,0.1,25.99
14899,8867,69,1,89.49,0.0,89.49
14900,8868,89,1,40.33,0.0,40.33
14901,8868,47,3,42.31,0.0,126.93
14902,8869,33,2,62.96,0.0,125.92
14903,8869,146,3,133.31,0.0,399.93
14904,8869,50,3,13.41,0.1,36.21
14905,8870,98,1,82.54,0.05,78.41
14906,8870,137,1,32.11,0.0,32.11
14907,8871,126,1,461.12,0.1,415.01
14908,8871,113,1,68.16,0.1,61.34
14909,8872,41,2,129.19,0.0,258.38
14910,8873,12,1,42.54,0.05,40.41
14911,8874,35,2,136.41,0.0,272.82
14912,8874,122,1,28.69,0.0,28.69
14913,8875,74,1,267.94,0.0,267.94
14914,8875,131,5,16.47,0.0,82.35
14915,8875,32,1,343.74,0.0,343.74
14916,8876,22,4,52.22,0.1,187.99
14917,8877,42,1,76.34,0.0,76.34
14918,8878,112,1,62.39,0.05,59.27
14919,8879,148,3,19.39,0.0,58.17
14920,8879,121,2,131.48,0.15,223.52
14921,8879,150,5,84.31,0.05,400.47
14922,8880,118,2,22.73,0.15,38.64
14923,8880,65,1,136.29,0.0,136.29
14924,8880,35,1,138.39,0.0,138.39
14925,8881,40,1,76.96,0.0,76.96
14926,8882,57,1,30.99,0.05,29.44
14927,8882,158,1,99.8,0.1,89.82
14928,8883,8,1,132.93,0.05,126.28
14929,8884,129,4,69.5,0.1,250.2
14930,8884,56,1,152.72,0.05,145.08
14931,8885,73,4,63.62,0.0,254.48
14932,8886,138,1,47.82,0.05,45.43
14933,8886,25,1,40.14,0.0,40.14
14934,8887,56,2,153.96,0.0,307.92
14935,8887,128,1,39.99,0.0,39.99
14936,8888,87,2,148.32,0.0,296.64
14937,8889,92,1,155.74,0.0,155.74
14938,8889,140,5,21.33,0.05,101.32
14939,8890,1,1,101.03,0.15,85.88
14940,8891,56,3,149.12,0.05,424.99
14941,8892,142,1,211.84,0.1,190.66
14942,8892,99,1,64.17,0.0,64.17
14943,8892,115,2,55.5,0.0,111.0
14944,8892,75,1,6.17,0.15,5.24
14945,8893,135,4,28.5,0.0,114.0
14946,8894,88,1,85.47,0.0,85.47
14947,8894,116,1,84.78,0.0,84.78
14948,8895,27,1,23.14,0.15,19.67
14949,8896,135,2,28.48,0.0,56.96
14950,8897,123,1,231.63,0.05,220.05
14951,8898,127,2,26.81,0.05,50.94
14952,8898,2,3,57.4,0.1,154.98
14953,8899,69,1,90.96,0.0,90.96
14954,8900,59,1,88.41,0.0,88.41
14955,8900,48,2,168.54,0.15,286.52
14956,8900,10,1,107.84,0.0,107.84
14957,8900,138,3,47.42,0.0,142.26
14958,8901,132,2,68.85,0.0,137.7
14959,8901,8,5,128.49,0.0,642.45
14960,8902,66,1,217.46,0.1,195.71
14961,8902,87,1,151.04,0.0,151.04
14962,8902,1,1,101.84,0.15,86.56
14963,8903,154,1,81.51,0.15,69.28
14964,8904,68,1,159.35,0.1,143.42
14965,8904,120,4,127.9,0.15,434.86
14966,8904,148,1,19.91,0.0,19.91
14967,8904,66,1,220.18,0.0,220.18
14968,8905,131,2,15.77,0.05,29.96
14969,8905,66,1,215.31,0.05,204.54
14970,8906,72,3,257.7,0.05,734.44
14971,8907,35,1,136.36,0.0,136.36
14972,8907,43,1,57.65,0.0,57.65
14973,8908,151,2,82.91,0.0,165.82
14974,8909,39,1,19.19,0.05,18.23
14975,8909,47,2,42.92,0.05,81.55
14976,8909,114,5,587.63,0.0,2938.15
14977,8909,110,1,59.39,0.0,59.39
14978,8910,66,1,214.77,0.0,214.77
14979,8910,71,5,88.54,0.0,442.7
14980,8911,96,1,17.0,0.0,17.0
14981,8912,49,1,87.89,0.1,79.1
14982,8913,13,2,79.4,0.0,158.8
14983,8913,88,2,86.36,0.0,172.72
14984,8913,72,2,264.51,0.0,529.02
14985,8913,14,1,11.83,0.1,10.65
14986,8914,144,2,76.05,0.0,152.1
14987,8915,36,2,21.5,0.0,43.0
14988,8915,10,2,103.5,0.1,186.3
14989,8916,23,1,68.25,0.15,58.01
14990,8916,59,2,86.66,0.15,147.32
14991,8917,55,2,166.54,0.1,299.77
14992,8918,94,1,48.27,0.0,48.27
14993,8919,1,3,103.02,0.0,309.06
14994,8920,55,1,165.47,0.05,157.2
14995,8921,151,1,79.84,0.15,67.86
14996,8921,126,1,455.24,0.15,386.95
14997,8922,81,1,53.75,0.0,53.75
14998,8923,61,1,43.07,0.15,36.61
14999,8923,70,4,35.94,0.0,143.76
15000,8924,69,1,87.74,0.05,83.35
15001,8925,45,3,17.34,0.0,52.02
15002,8925,69,1,89.16,0.05,84.7
15003,8926,96,2,16.98,0.1,30.56
15004,8926,118,1,22.83,0.05,21.69
15005,8927,151,1,83.18,0.15,70.7
15006,8927,139,2,138.21,0.15,234.96
15007,8928,44,1,50.39,0.0,50.39
15008,8928,95,1,45.22,0.15,38.44
15009,8928,3,2,115.93,0.0,231.86
15010,8929,152,1,90.31,0.0,90.31
15011,8930,33,1,62.79,0.0,62.79
15012,8931,125,1,112.08,0.05,106.48
15013,8931,76,2,134.73,0.05,255.99
15014,8932,11,2,41.91,0.0,83.82
15015,8933,153,1,35.88,0.1,32.29
15016,8933,3,1,117.9,0.15,100.22
15017,8934,49,1,88.16,0.0,88.16
15018,8935,51,4,86.84,0.0,347.36
15019,8935,95,1,46.26,0.0,46.26
15020,8935,22,1,51.98,0.15,44.18
15021,8935,4,1,252.53,0.15,214.65
15022,8936,66,1,221.12,0.0,221.12
15023,8936,77,2,70.69,0.1,127.24
15024,8936,108,1,76.17,0.05,72.36
15025,8937,12,3,43.73,0.05,124.63
15026,8937,43,2,59.61,0.1,107.3
15027,8937,113,2,69.56,0.1,125.21
15028,8938,146,2,131.65,0.05,250.14
15029,8939,10,2,104.84,0.0,209.68
15030,8940,98,3,84.35,0.0,253.05
15031,8940,21,1,242.79,0.1,218.51
15032,8940,147,5,20.85,0.05,99.04
15033,8940,137,2,31.98,0.0,63.96
15034,8941,57,2,30.37,0.0,60.74
15035,8942,31,1,37.24,0.05,35.38
15036,8942,127,2,27.21,0.15,46.26
15037,8942,101,4,18.66,0.05,70.91
15038,8943,43,2,58.18,0.05,110.54
15039,8944,144,2,78.22,0.0,156.44
15040,8945,110,1,60.43,0.05,57.41
15041,8945,109,1,83.32,0.1,74.99
15042,8946,13,1,80.19,0.0,80.19
15043,8946,147,3,21.3,0.0,63.9
15044,8946,130,1,42.03,0.15,35.73
15045,8947,16,1,39.18,0.0,39.18
15046,8947,89,1,39.94,0.0,39.94
15047,8947,118,1,22.74,0.05,21.6
15048,8948,157,1,349.29,0.0,349.29
15049,8949,43,1,60.04,0.0,60.04
15050,8950,129,1,71.21,0.15,60.53
15051,8951,28,1,89.81,0.1,80.83
15052,8951,93,4,34.93,0.0,139.72
15053,8951,54,1,112.53,0.0,112.53
15054,8952,94,1,48.57,0.1,43.71
15055,8953,98,2,80.65,0.05,153.24
15056,8954,154,1,81.19,0.15,69.01
15057,8955,119,4,181.23,0.05,688.67
15058,8956,156,1,35.04,0.05,33.29
15059,8956,152,1,89.59,0.05,85.11
15060,8956,78,1,49.27,0.15,41.88
15061,8957,13,1,82.69,0.05,78.56
15062,8958,92,1,153.82,0.15,130.75
15063,8959,136,2,260.73,0.15,443.24
15064,8960,123,2,227.33,0.0,454.66
15065,8961,123,2,226.39,0.1,407.5
15066,8961,14,1,11.34,0.0,11.34
15067,8962,49,1,87.12,0.15,74.05
15068,8963,153,2,36.04,0.0,72.08
15069,8964,140,1,21.37,0.0,21.37
15070,8964,36,2,22.17,0.0,44.34
15071,8965,29,1,36.9,0.05,35.06
15072,8965,11,2,42.77,0.0,85.54
15073,8966,55,1,162.81,0.0,162.81
15074,8966,142,2,211.53,0.05,401.91
15075,8966,98,1,83.72,0.05,79.53
15076,8967,96,3,17.22,0.0,51.66
15077,8968,23,1,69.99,0.0,69.99
15078,8968,10,1,107.85,0.0,107.85
15079,8968,61,1,42.78,0.0,42.78
15080,8969,157,1,354.97,0.0,354.97
15081,8970,81,3,53.54,0.05,152.59
15082,8970,19,2,28.24,0.0,56.48
15083,8970,97,1,85.68,0.0,85.68
15084,8971,42,5,74.88,0.0,374.4
15085,8971,65,2,133.08,0.1,239.54
15086,8971,22,1,53.53,0.0,53.53
15087,8972,100,3,51.65,0.0,154.95
15088,8973,138,1,47.93,0.0,47.93
15089,8974,156,1,34.38,0.0,34.38
15090,8974,26,4,71.08,0.0,284.32
15091,8974,93,2,34.04,0.15,57.87
15092,8975,144,2,78.48,0.1,141.26
15093,8975,137,1,32.53,0.15,27.65
15094,8976,10,2,103.55,0.15,176.04
15095,8976,66,1,215.93,0.1,194.34
15096,8977,112,3,62.58,0.0,187.74
15097,8978,3,1,116.28,0.1,104.65
15098,8979,86,5,41.82,0.0,209.1
15099,8980,138,3,48.2,0.0,144.6
15100,8981,96,1,17.55,0.0,17.55
15101,8982,86,3,40.57,0.0,121.71
15102,8983,113,3,70.16,0.1,189.43
15103,8983,117,1,61.84,0.05,58.75
15104,8984,128,1,39.6,0.0,39.6
15105,8984,110,2,60.75,0.05,115.42
15106,8984,72,1,262.96,0.05,249.81
15107,8984,121,3,133.81,0.15,341.22
15108,8985,96,2,17.35,0.1,31.23
15109,8985,31,1,37.15,0.1,33.44
15110,8985,54,2,114.66,0.1,206.39
15111,8986,143,2,15.3,0.0,30.6
15112,8986,96,4,17.1,0.0,68.4
15113,8986,112,2,65.06,0.0,130.12
15114,8987,102,2,43.72,0.0,87.44
15115,8987,121,1,129.57,0.0,129.57
15116,8988,20,2,18.27,0.05,34.71
15117,8988,1,2,100.33,0.1,180.59
15118,8989,38,1,11.06,0.0,11.06
15119,8989,55,1,165.64,0.1,149.08
15120,8989,3,1,117.87,0.0,117.87
15121,8990,135,1,27.99,0.05,26.59
15122,8991,51,2,87.79,0.0,175.58
15123,8991,36,2,22.22,0.15,37.77
15124,8992,37,1,79.79,0.0,79.79
15125,8993,115,2,53.48,0.0,106.96
15126,8993,133,2,25.53,0.0,51.06
15127,8994,70,1,35.77,0.0,35.77
15128,8994,120,1,128.07,0.0,128.07
15129,8994,146,1,133.38,0.1,120.04
15130,8995,30,1,51.0,0.15,43.35
15131,8996,80,1,11.12,0.0,11.12
15132,8997,8,1,128.91,0.0,128.91
15133,8998,90,5,102.06,0.0,510.3
15134,8998,135,1,28.7,0.1,25.83
15135,8999,15,1,13.55,0.05,12.87
15136,9000,16,1,38.83,0.0,38.83
15137,9001,111,4,11.46,0.05,43.55
15138,9002,28,1,88.88,0.0,88.88
15139,9002,98,1,82.68,0.0,82.68
15140,9003,96,2,17.47,0.1,31.45
15141,9003,107,1,347.27,0.0,347.27
15142,9004,31,1,37.72,0.15,32.06
15143,9005,23,1,67.4,0.0,67.4
15144,9006,137,2,32.54,0.0,65.08
15145,9007,80,5,10.85,0.05,51.54
15146,9008,17,3,26.61,0.0,79.83
15147,9008,133,4,25.11,0.15,85.37
15148,9009,88,1,86.46,0.0,86.46
15149,9009,19,1,29.07,0.15,24.71
15150,9009,53,1,34.57,0.15,29.38
15151,9010,28,1,93.23,0.0,93.23
15152,9011,14,3,11.38,0.0,34.14
15153,9012,113,5,67.14,0.0,335.7
15154,9012,18,1,84.46,0.1,76.01
15155,9013,72,1,257.7,0.05,244.81
15156,9014,101,1,17.96,0.15,15.27
15157,9015,77,1,69.22,0.0,69.22
15158,9015,110,1,61.28,0.0,61.28
15159,9015,121,1,130.81,0.0,130.81
15160,9015,75,3,6.06,0.0,18.18
15161,9016,86,2,42.43,0.15,72.13
15162,9016,18,1,85.78,0.1,77.2
15163,9017,136,2,263.41,0.0,526.82
15164,9017,111,1,11.32,0.0,11.32
15165,9018,65,2,135.0,0.0,270.0
15166,9018,87,1,145.65,0.0,145.65
15167,9019,110,1,62.2,0.05,59.09
15168,9020,121,2,130.39,0.0,260.78
15169,9020,114,1,587.39,0.05,558.02
15170,9021,160,1,115.74,0.0,115.74
15171,9022,100,2,52.13,0.15,88.62
15172,9023,33,1,63.37,0.0,63.37
15173,9023,90,1,102.75,0.05,97.61
15174,9023,19,3,28.71,0.0,86.13
15175,9024,107,2,349.4,0.1,628.92
15176,9025,21,2,243.3,0.15,413.61
15177,9026,147,1,20.91,0.1,18.82
15178,9027,108,1,77.53,0.0,77.53
15179,9027,78,1,50.25,0.15,42.71
15180,9027,12,4,43.76,0.1,157.54
15181,9028,103,1,47.13,0.05,44.77
15182,9029,84,3,40.25,0.0,120.75
15183,9029,8,2,131.15,0.0,262.3
15184,9030,7,2,273.65,0.1,492.57
15185,9030,74,1,271.16,0.1,244.04
15186,9031,61,2,42.55,0.1,76.59
15187,9031,20,1,18.63,0.1,16.77
15188,9032,158,2,98.88,0.0,197.76
15189,9033,15,2,13.5,0.0,27.0
15190,9033,89,2,39.73,0.15,67.54
15191,9033,18,1,87.23,0.05,82.87
15192,9033,115,1,54.7,0.1,49.23
15193,9034,155,1,84.72,0.0,84.72
15194,9034,127,2,26.24,0.0,52.48
15195,9035,110,1,59.49,0.05,56.52
15196,9036,122,1,29.04,0.05,27.59
15197,9037,100,1,52.39,0.15,44.53
15198,9037,104,1,30.94,0.0,30.94
15199,9038,1,2,101.17,0.0,202.34
15200,9039,88,2,85.51,0.0,171.02
15201,9040,37,1,78.57,0.0,78.57
15202,9041,1,1,100.2,0.0,100.2
15203,9041,156,1,34.02,0.1,30.62
15204,9042,106,4,94.74,0.15,322.12
15205,9042,56,1,148.38,0.15,126.12
15206,9043,3,1,118.75,0.15,100.94
15207,9044,108,2,75.9,0.0,151.8
15208,9044,23,2,69.65,0.0,139.3
15209,9045,74,4,264.3,0.15,898.62
15210,9045,54,3,113.13,0.0,339.39
15211,9046,41,1,128.75,0.0,128.75
15212,9047,118,1,22.24,0.1,20.02
15213,9048,95,1,44.91,0.0,44.91
15214,9048,67,2,61.99,0.0,123.98
15215,9048,28,3,88.98,0.0,266.94
15216,9049,62,3,55.91,0.0,167.73
15217,9050,45,1,17.14,0.0,17.14
15218,9050,21,1,244.21,0.05,232.0
15219,9051,1,1,101.77,0.1,91.59
15220,9052,8,5,130.53,0.1,587.38
15221,9052,46,1,33.74,0.05,32.05
15222,9053,58,1,48.8,0.15,41.48
15223,9054,48,2,171.25,0.0,342.5
15224,9054,103,1,46.86,0.0,46.86
15225,9054,38,3,11.01,0.0,33.03
15226,9055,77,1,70.74,0.0,70.74
15227,9055,33,1,62.72,0.0,62.72
15228,9055,99,1,64.22,0.15,54.59
15229,9056,22,1,52.34,0.1,47.11
15230,9057,49,3,90.56,0.05,258.1
15231,9058,45,1,17.05,0.15,14.49
15232,9059,43,1,57.23,0.15,48.65
15233,9060,107,1,363.86,0.15,309.28
15234,9060,68,5,160.31,0.1,721.4
15235,9061,12,1,42.76,0.0,42.76
15236,9062,87,5,146.68,0.0,733.4
15237,9062,13,4,79.82,0.15,271.39
15238,9063,117,5,64.12,0.0,320.6
15239,9063,23,3,69.12,0.15,176.26
15240,9064,98,3,81.61,0.0,244.83
15241,9065,61,1,41.66,0.0,41.66
15242,9066,138,2,48.23,0.05,91.64
15243,9067,55,2,162.08,0.05,307.95
15244,9067,100,1,53.95,0.05,51.25
15245,9068,154,1,81.06,0.05,77.01
15246,9069,156,2,34.61,0.0,69.22
15247,9070,25,1,40.24,0.15,34.2
